model,problem_id,problem_consistency,avg_similarity,consistent_pairs,total_pairs
Dataset_mistral,p02935,0.4666666666666667,0.43333333333333335,7,15
Dataset_mistral,p02921,0.5333333333333333,0.5133333333333333,8,15
Dataset_mistral,p03434,0.3333333333333333,0.3966666666666666,5,15
Dataset_mistral,p02909,0.4666666666666667,0.47333333333333333,7,15
Dataset_mistral,p02699,0.4666666666666667,0.45333333333333325,7,15
Dataset_mistral,p03035,0.6666666666666666,0.51,10,15
Dataset_mistral,p02897,0.6,0.4866666666666666,9,15
Dataset_mistral,p02713,0.26666666666666666,0.37000000000000005,4,15
Dataset_mistral,p03545,0.4,0.39999999999999997,6,15
Dataset_mistral,p03814,0.7333333333333333,0.5999999999999999,11,15
Dataset_mistral,p02263,1.0,0.7666666666666667,15,15
Dataset_mistral,p02934,0.8,0.65,12,15
Dataset_mistral,p02707,0.3333333333333333,0.37000000000000005,5,15
Dataset_mistral,p02922,0.6666666666666666,0.55,10,15
Dataset_mistral,p02711,0.6,0.56,9,15
Dataset_mistral,p02705,0.7333333333333333,0.5933333333333334,11,15
Dataset_mistral,p02881,0.06666666666666667,0.2766666666666666,1,15
Dataset_mistral,p02880,0.4,0.41999999999999993,6,15
Dataset_mistral,p02659,0.4,0.4433333333333333,6,15
Dataset_mistral,p03037,0.06666666666666667,0.29333333333333333,1,15
Dataset_mistral,p03220,0.6666666666666666,0.5433333333333333,10,15
Dataset_mistral,p02923,0.5333333333333333,0.5066666666666667,8,15
Dataset_mistral,p02658,0.26666666666666666,0.39666666666666667,4,15
Dataset_mistral,p02260,0.8666666666666667,0.64,13,15
Dataset_qwencoder32B,p02641,0.8,0.58,12,15
Dataset_qwencoder32B,p02898,0.8666666666666667,0.7433333333333333,13,15
Dataset_qwencoder32B,p03775,0.6,0.55,9,15
Dataset_qwencoder32B,p03239,0.6,0.5866666666666667,9,15
Dataset_qwencoder32B,p02640,0.4666666666666667,0.5033333333333333,7,15
Dataset_qwencoder32B,p03013,0.6666666666666666,0.5299999999999999,10,15
Dataset_qwencoder32B,p02682,0.9333333333333333,0.7,14,15
Dataset_qwencoder32B,p02899,0.5333333333333333,0.5066666666666666,8,15
Dataset_qwencoder32B,p03012,0.8,0.6500000000000001,12,15
Dataset_qwencoder32B,p03371,0.4,0.45333333333333325,6,15
Dataset_qwencoder32B,p03370,0.5333333333333333,0.5366666666666667,8,15
Dataset_qwencoder32B,p02911,0.4,0.48333333333333334,6,15
Dataset_qwencoder32B,p02681,0.5333333333333333,0.51,8,15
Dataset_qwencoder32B,p02723,0.6,0.5933333333333334,9,15
Dataset_qwencoder32B,p03011,0.7333333333333333,0.59,11,15
Dataset_qwencoder32B,p02694,0.7333333333333333,0.6133333333333333,11,15
Dataset_qwencoder32B,p02910,0.6666666666666666,0.5866666666666666,10,15
Dataset_qwencoder32B,p02657,0.8,0.7266666666666668,12,15
Dataset_qwencoder32B,p03416,0.8666666666666667,0.7266666666666667,13,15
Dataset_qwencoder32B,p04030,0.6,0.5566666666666666,9,15
Dataset_qwencoder32B,p02257,0.8666666666666667,0.6666666666666666,13,15
Dataset_qwencoder32B,p02848,0.6,0.5566666666666666,9,15
Dataset_qwencoder32B,p03161,0.9333333333333333,0.7599999999999999,14,15
Dataset_qwencoder32B,p02860,0.4666666666666667,0.5299999999999999,7,15
Dataset_qwencoder32B,p03001,0.4666666666666667,0.4333333333333333,7,15
Dataset_qwencoder32B,p03835,0.8,0.6600000000000001,12,15
Dataset_qwencoder32B,p03160,0.6,0.5600000000000002,9,15
Dataset_qwencoder32B,p02268,0.6,0.47666666666666657,9,15
Dataset_qwencoder32B,p02256,0.7333333333333333,0.5166666666666667,11,15
Dataset_qwencoder32B,p03000,0.5333333333333333,0.6649999999999999,8,15
Dataset_qwencoder32B,p02730,0.4,0.5066666666666667,6,15
Dataset_qwencoder32B,p02718,0.6,0.5533333333333333,9,15
Dataset_qwencoder32B,p02687,0.5333333333333333,0.6433333333333333,8,15
Dataset_qwencoder32B,p03360,1.0,0.6900000000000001,15,15
Dataset_qwencoder32B,p02917,0.6,0.5966666666666666,9,15
Dataset_qwencoder32B,p02724,0.6666666666666666,0.5833333333333334,10,15
Dataset_qwencoder32B,p02693,0.6,0.5600000000000002,9,15
Dataset_qwencoder32B,p02916,0.6666666666666666,0.6166666666666667,10,15
Dataset_qwencoder32B,p02725,0.6,0.5299999999999999,9,15
Dataset_qwencoder32B,p02731,0.3333333333333333,0.41000000000000003,5,15
Dataset_qwencoder32B,p02719,0.7333333333333333,0.5899999999999999,11,15
Dataset_qwencoder32B,p02255,1.0,0.7533333333333334,15,15
Dataset_qwencoder32B,p02622,0.7333333333333333,0.6566666666666667,11,15
Dataset_qwencoder32B,p03448,1.0,0.6933333333333334,15,15
Dataset_qwencoder32B,p02971,0.6666666666666666,0.5533333333333332,10,15
Dataset_qwencoder32B,p02408,0.8,0.6433333333333332,12,15
Dataset_qwencoder32B,p03474,0.5333333333333333,0.49999999999999994,8,15
Dataset_qwencoder32B,p02391,0.7333333333333333,0.6833333333333335,11,15
Dataset_qwencoder32B,p02420,0.7333333333333333,0.7100000000000001,11,15
Dataset_qwencoder32B,p02959,0.6666666666666666,0.5700000000000001,10,15
Dataset_qwencoder32B,p02390,0.6666666666666666,0.6033333333333333,10,15
Dataset_qwencoder32B,p02409,0.6666666666666666,0.5233333333333333,10,15
Dataset_qwencoder32B,p03059,0.8,0.7033333333333333,12,15
Dataset_qwencoder32B,p03071,0.4666666666666667,0.4666666666666667,7,15
Dataset_qwencoder32B,p02970,0.7333333333333333,0.6366666666666667,11,15
Dataset_qwencoder32B,p02421,0.6666666666666666,0.5266666666666666,10,15
Dataset_qwencoder32B,p04044,0.8,0.7599999999999999,12,15
Dataset_qwencoder32B,p02958,0.7333333333333333,0.5900000000000001,11,15
Dataset_qwencoder32B,p03449,0.8666666666666667,0.7066666666666668,13,15
Dataset_qwencoder32B,p02582,0.5333333333333333,0.45666666666666667,8,15
Dataset_qwencoder32B,p03107,0.6666666666666666,0.5700000000000001,10,15
Dataset_qwencoder32B,p02755,0.4,0.47,6,15
Dataset_qwencoder32B,p03073,0.6,0.5033333333333333,9,15
Dataset_qwencoder32B,p02392,0.8666666666666667,0.7199999999999999,13,15
Dataset_qwencoder32B,p02621,0.7333333333333333,0.5933333333333333,11,15
Dataset_qwencoder32B,p02812,0.8666666666666667,0.6333333333333332,13,15
Dataset_qwencoder32B,p02393,0.9333333333333333,0.6933333333333334,14,15
Dataset_qwencoder32B,p02754,0.5333333333333333,0.5166666666666666,8,15
Dataset_qwencoder32B,p03072,0.6666666666666666,0.51,10,15
Dataset_qwencoder32B,p02783,0.6666666666666666,0.56,10,15
Dataset_qwencoder32B,p02552,0.6,0.5233333333333332,9,15
Dataset_qwencoder32B,p02778,0.6,0.6099999999999999,9,15
Dataset_qwencoder32B,p03102,0.8,0.6283333333333333,12,15
Dataset_qwencoder32B,p03076,0.6666666666666666,0.58,10,15
Dataset_qwencoder32B,p03106,0.9333333333333333,0.7800000000000001,14,15
Dataset_qwencoder32B,p02988,0.9333333333333333,0.6466666666666666,14,15
Dataset_qwencoder32B,p04043,0.6666666666666666,0.6,10,15
Dataset_qwencoder32B,p02397,0.5333333333333333,0.51,8,15
Dataset_qwencoder32B,p02595,0.8666666666666667,0.6933333333333332,13,15
Dataset_qwencoder32B,p02396,0.7333333333333333,0.6500000000000001,11,15
Dataset_qwencoder32B,p02802,0.8,0.6,12,15
Dataset_qwencoder32B,p02786,0.7333333333333333,0.6733333333333335,11,15
Dataset_qwencoder32B,p03315,0.5333333333333333,0.5833333333333334,8,15
Dataset_qwencoder32B,p02989,0.6666666666666666,0.5999999999999999,10,15
Dataset_qwencoder32B,p03261,0.8666666666666667,0.6699999999999999,13,15
Dataset_qwencoder32B,p02779,0.6666666666666666,0.6466666666666666,10,15
Dataset_qwencoder32B,p02553,0.6666666666666666,0.5933333333333334,10,15
Dataset_qwencoder32B,p02753,0.3333333333333333,0.40333333333333327,5,15
Dataset_qwencoder32B,p03471,0.7333333333333333,0.5599999999999999,11,15
Dataset_qwencoder32B,p02547,0.7333333333333333,0.6533333333333332,11,15
Dataset_qwencoder32B,p03854,0.6,0.56,9,15
Dataset_qwencoder32B,p02784,0.8,0.6333333333333333,12,15
Dataset_qwencoder32B,p02790,0.4666666666666667,0.49333333333333335,7,15
Dataset_qwencoder32B,p02627,0.6666666666666666,0.6266666666666667,10,15
Dataset_qwencoder32B,p03075,0.7333333333333333,0.5866666666666666,11,15
Dataset_qwencoder32B,p02419,0.7333333333333333,0.5833333333333334,11,15
Dataset_qwencoder32B,p03060,0.8,0.66,12,15
Dataset_qwencoder32B,p02394,0.4666666666666667,0.4566666666666667,7,15
Dataset_qwencoder32B,p02381,0.6666666666666666,0.5733333333333331,10,15
Dataset_qwencoder32B,p02418,0.5333333333333333,0.57,8,15
Dataset_qwencoder32B,p02829,0.6666666666666666,0.56,10,15
Dataset_qwencoder32B,p03289,0.8,0.6933333333333334,12,15
Dataset_qwencoder32B,p02801,0.6666666666666666,0.5533333333333332,10,15
Dataset_qwencoder32B,p03316,0.9333333333333333,0.7533333333333334,14,15
Dataset_qwencoder32B,p02785,0.6666666666666666,0.5966666666666666,10,15
Dataset_qwencoder32B,p02791,0.6,0.5433333333333333,9,15
Dataset_qwencoder32B,p03470,0.9333333333333333,0.7100000000000002,14,15
Dataset_qwencoder32B,p02777,0.5333333333333333,0.5166666666666667,8,15
Dataset_qwencoder32B,p02578,0.6666666666666666,0.58,10,15
Dataset_qwencoder32B,p03469,0.6,0.5066666666666666,9,15
Dataset_qwencoder32B,p02993,0.6666666666666666,0.5533333333333332,10,15
Dataset_qwencoder32B,p03455,0.8,0.7300000000000001,12,15
Dataset_qwencoder32B,p03680,0.6666666666666666,0.5766666666666667,10,15
Dataset_qwencoder32B,p02830,0.7333333333333333,0.6766666666666666,11,15
Dataset_qwencoder32B,p02818,0.6666666666666666,0.61,10,15
Dataset_qwencoder32B,p02987,0.6666666666666666,0.55,10,15
Dataset_qwencoder32B,p02401,0.9333333333333333,0.7300000000000001,14,15
Dataset_qwencoder32B,p02398,0.9333333333333333,0.8133333333333332,14,15
Dataset_qwencoder32B,p03086,0.8,0.65,12,15
Dataset_qwencoder32B,p03087,0.8,0.6233333333333333,12,15
Dataset_qwencoder32B,p02415,0.7333333333333333,0.6599999999999999,11,15
Dataset_qwencoder32B,p02399,0.9333333333333333,0.73,14,15
Dataset_qwencoder32B,p02414,0.5333333333333333,0.5299999999999999,8,15
Dataset_qwencoder32B,p02400,0.8666666666666667,0.7133333333333334,13,15
Dataset_qwencoder32B,p02831,0.4666666666666667,0.5033333333333332,7,15
Dataset_qwencoder32B,p03285,0.2,0.38333333333333336,3,15
Dataset_qwencoder32B,p02819,0.9333333333333333,0.8,14,15
Dataset_qwencoder32B,p00001,1.0,0.7,15,15
Dataset_qwencoder32B,p02951,0.6666666666666666,0.5933333333333333,10,15
Dataset_qwencoder32B,p02576,0.7333333333333333,0.6766666666666669,11,15
Dataset_qwencoder32B,p02945,0.8,0.6900000000000001,12,15
Dataset_qwencoder32B,p03126,0.6666666666666666,0.5766666666666665,10,15
Dataset_qwencoder32B,p03695,0.8,0.5866666666666666,12,15
Dataset_qwencoder32B,p02947,0.8,0.66,12,15
Dataset_qwencoder32B,p03324,0.4666666666666667,0.4933333333333333,7,15
Dataset_qwencoder32B,p03456,0.5333333333333333,0.5733333333333335,8,15
Dataset_qwencoder32B,p02953,0.5333333333333333,0.5400000000000001,8,15
Dataset_qwencoder32B,p00003,0.8,0.7966666666666667,12,15
Dataset_qwencoder32B,p02628,0.7333333333333333,0.6166666666666668,11,15
Dataset_qwencoder32B,p02416,0.6666666666666666,0.5399999999999999,10,15
Dataset_qwencoder32B,p03720,0.6666666666666666,0.5633333333333332,10,15
Dataset_qwencoder32B,p02402,0.8,0.6400000000000001,12,15
Dataset_qwencoder32B,p03293,0.6,0.5933333333333335,9,15
Dataset_qwencoder32B,p02403,0.7333333333333333,0.6066666666666667,11,15
Dataset_qwencoder32B,p02629,0.7333333333333333,0.6500000000000001,11,15
Dataset_qwencoder32B,p02417,0.7333333333333333,0.6199999999999999,11,15
Dataset_qwencoder32B,p02832,0.6,0.5399999999999999,9,15
Dataset_qwencoder32B,p03292,0.8,0.66,12,15
Dataset_qwencoder32B,p00002,0.4666666666666667,0.5433333333333333,7,15
Dataset_qwencoder32B,p02952,0.6,0.5866666666666667,9,15
Dataset_qwencoder32B,p03457,0.6,0.53,9,15
Dataset_qwencoder32B,p03494,0.7333333333333333,0.6000000000000001,11,15
Dataset_qwencoder32B,p02946,0.6,0.51,9,15
Dataset_qwencoder32B,p02759,0.6666666666666666,0.6566666666666667,10,15
Dataset_qwencoder32B,p03325,0.8666666666666667,0.6966666666666668,13,15
Dataset_qwencoder32B,p02995,1.0,0.7433333333333334,15,15
Dataset_qwencoder32B,p02577,0.6666666666666666,0.6900000000000001,10,15
Dataset_qwencoder32B,p02981,0.6666666666666666,0.6466666666666666,10,15
Dataset_qwencoder32B,p02771,0.6666666666666666,0.6333333333333334,10,15
Dataset_qwencoder32B,p02639,0.7333333333333333,0.62,11,15
Dataset_qwencoder32B,p00006,0.6,0.64,9,15
Dataset_qwencoder32B,p02836,0.7333333333333333,0.7433333333333334,11,15
Dataset_qwencoder32B,p03282,0.6,0.555,9,15
Dataset_qwencoder32B,p02413,0.7333333333333333,0.59,11,15
Dataset_qwencoder32B,p03043,0.6666666666666666,0.5466666666666666,10,15
Dataset_qwencoder32B,p02407,0.4666666666666667,0.5099999999999999,7,15
Dataset_qwencoder32B,p02412,0.7333333333333333,0.5933333333333334,11,15
Dataset_qwencoder32B,p03042,0.6,0.5800000000000001,9,15
Dataset_qwencoder32B,p02406,0.6666666666666666,0.5166666666666666,10,15
Dataset_qwencoder32B,p02957,0.6666666666666666,0.5266666666666666,10,15
Dataset_qwencoder32B,p00007,0.8,0.6333333333333333,12,15
Dataset_qwencoder32B,p02994,0.8,0.7133333333333333,12,15
Dataset_qwencoder32B,p03308,0.5333333333333333,0.5933333333333334,8,15
Dataset_qwencoder32B,p03136,0.7333333333333333,0.6099999999999999,11,15
Dataset_qwencoder32B,p03478,0.8666666666666667,0.6466666666666666,13,15
Dataset_qwencoder32B,p03644,0.6666666666666666,0.5866666666666666,10,15
Dataset_qwencoder32B,p02982,0.8666666666666667,0.64,13,15
Dataset_qwencoder32B,p02570,0.7333333333333333,0.57,11,15
Dataset_qwencoder32B,p02766,1.0,0.7833333333333334,15,15
Dataset_qwencoder32B,p02772,0.5333333333333333,0.5599999999999999,8,15
Dataset_qwencoder32B,p03493,0.8,0.5966666666666666,12,15
Dataset_qwencoder32B,p03242,0.6666666666666666,0.6233333333333333,10,15
Dataset_qwencoder32B,p00011,0.4,0.41999999999999993,6,15
Dataset_qwencoder32B,p02612,0.8,0.7133333333333334,12,15
Dataset_qwencoder32B,p02404,0.5333333333333333,0.6033333333333334,8,15
Dataset_qwencoder32B,p03281,0.8666666666666667,0.6499999999999999,13,15
Dataset_qwencoder32B,p02835,0.8666666666666667,0.74,13,15
Dataset_qwencoder32B,p00005,1.0,0.68,15,15
Dataset_qwencoder32B,p02388,1.0,0.9266666666666665,15,15
Dataset_qwencoder32B,p02410,0.9333333333333333,0.7,14,15
Dataset_qwencoder32B,p02411,0.6666666666666666,0.6666666666666666,10,15
Dataset_qwencoder32B,p02405,0.4,0.47000000000000003,6,15
Dataset_qwencoder32B,p02389,0.5333333333333333,0.5399999999999999,8,15
Dataset_qwencoder32B,p03041,0.8,0.6700000000000002,12,15
Dataset_qwencoder32B,p02767,0.8666666666666667,0.6299999999999998,13,15
Dataset_qwencoder32B,p03243,0.6,0.6466666666666666,9,15
Dataset_qwencoder32B,p02613,0.5333333333333333,0.5333333333333333,8,15
Dataset_qwencoder32B,p02773,0.8,0.6566666666666666,12,15
Dataset_qwencoder32B,p02264,0.7333333333333333,0.6300000000000001,11,15
Dataset_qwencoder32B,p02983,0.5333333333333333,0.6033333333333334,8,15
Dataset_qwencoder32B,p02258,0.7333333333333333,0.6300000000000001,11,15
Dataset_qwencoder32B,p03109,0.6,0.5533333333333332,9,15
Dataset_qwencoder32B,p03146,0.6666666666666666,0.6166666666666667,10,15
Dataset_qwencoder32B,p02571,0.6666666666666666,0.5400000000000001,10,15
Dataset_qwencoder32B,p02700,0.6,0.5666666666666667,9,15
Dataset_qwencoder32B,p02847,0.6,0.5333333333333333,9,15
Dataset_qwencoder32B,p03998,0.6,0.5266666666666666,9,15
Dataset_qwencoder32B,p03378,0.8,0.6666666666666667,12,15
Dataset_qwencoder32B,p04012,0.6666666666666666,0.7133333333333334,10,15
Dataset_qwencoder32B,p02675,0.6666666666666666,0.6466666666666667,10,15
Dataset_qwencoder32B,p02701,0.8,0.7,12,15
Dataset_qwencoder32B,p02259,0.8,0.6699999999999999,12,15
Dataset_qwencoder32B,p03147,0.5333333333333333,0.5333333333333333,8,15
Dataset_qwencoder32B,p02729,0.6,0.51,9,15
Dataset_qwencoder32B,p02717,0.6666666666666666,0.6,10,15
Dataset_qwencoder32B,p02677,1.0,0.8366666666666667,15,15
Dataset_qwencoder32B,p03435,0.6666666666666666,0.5700000000000001,10,15
Dataset_qwencoder32B,p02887,0.8666666666666667,0.6766666666666666,13,15
Dataset_qwencoder32B,p02688,0.8,0.6166666666666666,12,15
Dataset_qwencoder32B,p02879,0.8,0.6266666666666667,12,15
Dataset_qwencoder32B,p02886,0.7333333333333333,0.67,11,15
Dataset_qwencoder32B,p02676,0.9333333333333333,0.8266666666666667,14,15
Dataset_qwencoder32B,p03434,0.8,0.68,12,15
Dataset_qwencoder32B,p03352,0.5333333333333333,0.4833333333333333,8,15
Dataset_qwencoder32B,p03632,0.7333333333333333,0.5733333333333334,11,15
Dataset_qwencoder32B,p02706,0.6666666666666666,0.5533333333333333,10,15
Dataset_qwencoder32B,p02712,0.5333333333333333,0.49333333333333323,8,15
Dataset_qwencoder32B,p02935,0.6666666666666666,0.5966666666666668,10,15
Dataset_qwencoder32B,p02921,0.5333333333333333,0.5933333333333334,8,15
Dataset_qwencoder32B,p02909,0.5333333333333333,0.5800000000000001,8,15
Dataset_qwencoder32B,p03035,0.6,0.56,9,15
Dataset_qwencoder32B,p02699,0.6666666666666666,0.5900000000000001,10,15
Dataset_qwencoder32B,p03545,0.8666666666666667,0.7066666666666668,13,15
Dataset_qwencoder32B,p02934,0.8,0.7133333333333335,12,15
Dataset_qwencoder32B,p02713,0.8666666666666667,0.7000000000000001,13,15
Dataset_qwencoder32B,p03814,0.7333333333333333,0.6166666666666667,11,15
Dataset_qwencoder32B,p02711,0.6666666666666666,0.6233333333333333,10,15
Dataset_qwencoder32B,p02897,0.6666666666666666,0.6857142857142857,10,15
Dataset_qwencoder32B,p02263,1.0,0.8266666666666667,15,15
Dataset_qwencoder32B,p02707,0.6666666666666666,0.6433333333333334,10,15
Dataset_qwencoder32B,p02705,0.8666666666666667,0.6999999999999998,13,15
Dataset_qwencoder32B,p02659,0.7333333333333333,0.5466666666666666,11,15
Dataset_qwencoder32B,p02922,0.9333333333333333,0.7133333333333333,14,15
Dataset_qwencoder32B,p03037,0.4,0.43000000000000005,6,15
Dataset_qwencoder32B,p02881,0.6,0.6166666666666667,9,15
Dataset_qwencoder32B,p03220,0.6,0.5299999999999999,9,15
Dataset_qwencoder32B,p02880,0.7333333333333333,0.7300000000000002,11,15
Dataset_qwencoder32B,p02658,0.9333333333333333,0.6766666666666666,14,15
Dataset_qwencoder32B,p02923,0.8,0.59,12,15
Dataset_qwencoder32B,p02260,0.8666666666666667,0.7433333333333334,13,15
Dataset_starchat,p03239,0.4,0.33999999999999997,6,15
Dataset_starchat,p03013,0.3333333333333333,0.32666666666666677,5,15
Dataset_starchat,p02899,0.2,0.3066666666666667,3,15
Dataset_starchat,p03775,0.4,0.3666666666666666,6,15
Dataset_starchat,p03012,0.6,0.45666666666666667,9,15
Dataset_starchat,p02682,0.5333333333333333,0.5433333333333333,8,15
Dataset_starchat,p02640,0.2,0.28666666666666674,3,15
Dataset_starchat,p02641,0.4666666666666667,0.3966666666666666,7,15
Dataset_starchat,p02898,0.4666666666666667,0.39333333333333326,7,15
Dataset_starchat,p03371,0.2,0.30666666666666664,3,15
Dataset_starchat,p03416,0.6,0.4633333333333333,9,15
Dataset_starchat,p03370,0.6666666666666666,0.4599999999999999,10,15
Dataset_starchat,p02910,0.26666666666666666,0.3333333333333333,4,15
Dataset_starchat,p02681,0.4666666666666667,0.33666666666666667,7,15
Dataset_starchat,p02657,0.5333333333333333,0.4699999999999999,8,15
Dataset_starchat,p02694,0.5333333333333333,0.42666666666666664,8,15
Dataset_starchat,p04030,0.6,0.45,9,15
Dataset_starchat,p02723,0.3333333333333333,0.3633333333333333,5,15
Dataset_starchat,p02911,0.26666666666666666,0.36000000000000004,4,15
Dataset_starchat,p03011,0.4666666666666667,0.4033333333333333,7,15
Dataset_starchat,p02257,0.8,0.5533333333333333,12,15
Dataset_starchat,p02268,0.2,0.32999999999999996,3,15
Dataset_starchat,p02848,0.4666666666666667,0.4266666666666666,7,15
Dataset_starchat,p03001,0.26666666666666666,0.30000000000000004,4,15
Dataset_starchat,p02256,0.6666666666666666,0.5,10,15
Dataset_starchat,p03835,0.5333333333333333,0.37,8,15
Dataset_starchat,p02860,0.4666666666666667,0.41333333333333333,7,15
Dataset_starchat,p03160,0.6666666666666666,0.5433333333333333,10,15
Dataset_starchat,p03000,0.13333333333333333,0.25333333333333335,2,15
Dataset_starchat,p03161,0.6,0.44,9,15
Dataset_starchat,p03360,0.3333333333333333,0.36000000000000004,5,15
Dataset_starchat,p02917,0.3333333333333333,0.3333333333333333,5,15
Dataset_starchat,p02718,0.4666666666666667,0.38333333333333336,7,15
Dataset_starchat,p02916,0.4,0.4033333333333334,6,15
Dataset_starchat,p02730,0.4,0.3733333333333334,6,15
Dataset_starchat,p02693,0.4,0.39999999999999997,6,15
Dataset_starchat,p02725,0.2,0.31333333333333335,3,15
Dataset_starchat,p02731,0.2,0.2833333333333334,3,15
Dataset_starchat,p02724,0.3333333333333333,0.31666666666666665,5,15
Dataset_starchat,p02687,0.3333333333333333,0.3766666666666667,5,15
Dataset_starchat,p02719,0.5333333333333333,0.4283333333333333,8,15
Dataset_starchat,p03448,0.3333333333333333,0.35666666666666663,5,15
Dataset_starchat,p02420,0.3333333333333333,0.3766666666666667,5,15
Dataset_starchat,p02622,0.26666666666666666,0.33333333333333337,4,15
Dataset_starchat,p02408,0.13333333333333333,0.24333333333333335,2,15
Dataset_starchat,p02971,0.6,0.5199999999999999,9,15
Dataset_starchat,p02255,0.8,0.5066666666666667,12,15
Dataset_starchat,p02391,0.6,0.39333333333333337,9,15
Dataset_starchat,p02959,0.4,0.3333333333333333,6,15
Dataset_starchat,p03474,0.13333333333333333,0.26666666666666666,2,15
Dataset_starchat,p02390,0.6,0.43666666666666665,9,15
Dataset_starchat,p02409,0.3333333333333333,0.4066666666666667,5,15
Dataset_starchat,p03071,0.6666666666666666,0.5466666666666666,10,15
Dataset_starchat,p04044,0.3333333333333333,0.3433333333333333,5,15
Dataset_starchat,p02958,0.13333333333333333,0.30333333333333334,2,15
Dataset_starchat,p02970,0.4,0.33666666666666667,6,15
Dataset_starchat,p03059,0.13333333333333333,0.26999999999999996,2,15
Dataset_starchat,p02421,0.5333333333333333,0.39666666666666667,8,15
Dataset_starchat,p02582,0.2,0.35666666666666663,3,15
Dataset_starchat,p03449,0.4,0.37,6,15
Dataset_starchat,p03107,0.4,0.4233333333333333,6,15
Dataset_starchat,p02755,0.13333333333333333,0.26666666666666666,2,15
Dataset_starchat,p02812,0.4666666666666667,0.46333333333333326,7,15
Dataset_starchat,p03073,0.3333333333333333,0.35666666666666663,5,15
Dataset_starchat,p02754,0.26666666666666666,0.26333333333333336,4,15
Dataset_starchat,p02393,0.3333333333333333,0.3733333333333333,5,15
Dataset_starchat,p03072,0.26666666666666666,0.36333333333333334,4,15
Dataset_starchat,p02621,0.5333333333333333,0.4433333333333333,8,15
Dataset_starchat,p02783,0.6666666666666666,0.44666666666666666,10,15
Dataset_starchat,p02392,0.5333333333333333,0.46666666666666673,8,15
Dataset_starchat,p02595,0.4,0.35333333333333333,6,15
Dataset_starchat,p03106,0.13333333333333333,0.2866666666666667,2,15
Dataset_starchat,p02552,0.26666666666666666,0.30333333333333334,4,15
Dataset_starchat,p02988,0.13333333333333333,0.23999999999999996,2,15
Dataset_starchat,p03102,0.3333333333333333,0.32,5,15
Dataset_starchat,p02778,0.2,0.3333333333333333,3,15
Dataset_starchat,p04043,0.4666666666666667,0.4266666666666667,7,15
Dataset_starchat,p02397,0.3333333333333333,0.42,5,15
Dataset_starchat,p02802,0.5333333333333333,0.37999999999999995,8,15
Dataset_starchat,p03076,0.5333333333333333,0.38999999999999996,8,15
Dataset_starchat,p02396,0.4,0.37,6,15
Dataset_starchat,p03261,0.7333333333333333,0.5533333333333333,11,15
Dataset_starchat,p02989,0.3333333333333333,0.3333333333333333,5,15
Dataset_starchat,p02779,0.6666666666666666,0.5066666666666666,10,15
Dataset_starchat,p02786,0.5333333333333333,0.43666666666666665,8,15
Dataset_starchat,p02547,0.13333333333333333,0.30666666666666664,2,15
Dataset_starchat,p02553,0.13333333333333333,0.26666666666666666,2,15
Dataset_starchat,p03315,0.26666666666666666,0.3566666666666667,4,15
Dataset_starchat,p02753,0.26666666666666666,0.3633333333333334,4,15
Dataset_starchat,p03854,0.3333333333333333,0.36666666666666664,5,15
Dataset_starchat,p03471,0.26666666666666666,0.3566666666666667,4,15
Dataset_starchat,p02784,0.2,0.2833333333333333,3,15
Dataset_starchat,p02790,0.26666666666666666,0.30000000000000004,4,15
Dataset_starchat,p02627,0.13333333333333333,0.2700000000000001,2,15
Dataset_starchat,p02419,0.3333333333333333,0.36000000000000004,5,15
Dataset_starchat,p02394,0.13333333333333333,0.27999999999999997,2,15
Dataset_starchat,p02829,0.26666666666666666,0.3266666666666666,4,15
Dataset_starchat,p03075,0.2,0.3,3,15
Dataset_starchat,p03060,0.26666666666666666,0.37,4,15
Dataset_starchat,p02381,0.4666666666666667,0.4133333333333334,7,15
Dataset_starchat,p02418,0.26666666666666666,0.37333333333333324,4,15
Dataset_starchat,p03289,0.4,0.3433333333333333,6,15
Dataset_starchat,p02801,0.2,0.33333333333333337,3,15
Dataset_starchat,p02785,0.4,0.38666666666666666,6,15
Dataset_starchat,p02791,0.5333333333333333,0.5166666666666666,8,15
Dataset_starchat,p03316,0.4,0.41999999999999993,6,15
Dataset_starchat,p03680,0.5333333333333333,0.46,8,15
Dataset_starchat,p03470,0.6,0.4799999999999999,9,15
Dataset_starchat,p03469,0.2,0.28,3,15
Dataset_starchat,p02777,0.4666666666666667,0.43333333333333335,7,15
Dataset_starchat,p02993,0.26666666666666666,0.3466666666666667,4,15
Dataset_starchat,p02987,0.26666666666666666,0.29000000000000004,4,15
Dataset_starchat,p02578,0.4666666666666667,0.45714285714285713,7,15
Dataset_starchat,p02818,0.3333333333333333,0.28666666666666674,5,15
Dataset_starchat,p03455,0.06666666666666667,0.26,1,15
Dataset_starchat,p02830,0.26666666666666666,0.3466666666666667,4,15
Dataset_starchat,p02415,0.4666666666666667,0.4733333333333334,7,15
Dataset_starchat,p02399,0.4666666666666667,0.39,7,15
Dataset_starchat,p03086,0.4,0.4166666666666667,6,15
Dataset_starchat,p02398,0.26666666666666666,0.3233333333333333,4,15
Dataset_starchat,p02401,0.4,0.38999999999999996,6,15
Dataset_starchat,p03087,0.4,0.4533333333333333,6,15
Dataset_starchat,p02400,0.6,0.44333333333333336,9,15
Dataset_starchat,p03285,0.4666666666666667,0.40666666666666657,7,15
