dataset,model_key,model,problem_id,s_enc,s_dead,s_lex,source,is_completed
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0235,,0.425000,0.950000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0236,,0.412500,0.483333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0239,,0.600000,0.525000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0245,,0.300000,0.525000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0246,,0.900000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0247,,0.750000,0.933333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0250,,0.875000,0.900000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0255,,0.850000,0.808333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0256,,0.925000,0.900000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0261,,0.275000,0.708333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0264,0.420000,0.375000,0.895833,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0270,,0.900000,0.883333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0271,,0.800000,0.875000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0275,,0.525000,0.475000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0277,,0.687500,0.875000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0283,,0.850000,0.925000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0285,0.890000,0.575000,0.900000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0286,,0.850000,0.950000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0288,,0.325000,0.508333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0289,,0.650000,0.308333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0291,,0.262500,0.516667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0295,,0.250000,0.816667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0296,,0.925000,0.970833,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0300,,0.425000,0.275000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0302,,0.200000,0.691667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0303,,0.687500,0.466667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0304,,0.612500,0.375000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0305,,0.512500,0.491667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0306,,0.625000,0.575000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0311,,0.950000,0.891667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0314,,0.662500,0.508333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0315,0.300000,0.475000,0.491667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0316,,0.900000,0.933333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0318,,0.387500,0.816667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0320,,0.906250,0.950000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0321,0.180000,0.400000,0.654167,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0322,,0.212500,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0323,,0.200000,0.750000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0324,,0.650000,0.516667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0325,,0.900000,0.904167,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0326,,0.800000,0.966667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0329,,0.975000,0.908333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0331,,0.837500,0.650000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0332,,0.968750,0.950000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0338,,0.825000,0.950000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0342,,0.825000,0.883333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0343,,0.375000,0.516667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0346,,0.650000,0.625000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0348,,0.500000,0.433333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0349,0.460000,0.412500,0.716667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0350,0.540000,0.875000,0.658333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0351,,0.325000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0352,,0.200000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0355,,0.300000,0.508333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0362,,0.700000,0.962500,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0364,0.900000,0.875000,0.925000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0365,,0.162500,0.900000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0371,,0.812500,0.591667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0372,,0.875000,0.945833,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0374,0.460000,0.775000,0.600000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0377,0.330000,0.837500,0.883333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0382,,0.675000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0383,,0.550000,0.483333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0384,,0.906250,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0385,,1.000000,0.966667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0386,0.270000,0.275000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0387,0.210000,0.350000,0.575000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0388,,0.918750,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0391,,0.350000,0.666667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0392,,0.800000,0.833333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0394,,0.675000,0.791667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0395,,0.737500,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0396,0.780000,0.750000,0.783333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0397,,0.562500,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0399,,0.700000,0.791667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0402,,0.900000,0.945833,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0406,0.600000,0.775000,0.933333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0408,,0.750000,0.466667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0412,,0.662500,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0414,,0.575000,0.566667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0415,0.900000,0.800000,0.950000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0416,,0.275000,0.616667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0417,,0.612500,0.475000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0423,,0.675000,0.858333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0428,,0.900000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0433,0.450000,0.850000,0.741667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0434,0.670000,0.875000,0.854167,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0437,0.430000,0.850000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0438,,0.312500,0.950000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0442,,0.650000,0.950000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0443,,0.587500,0.600000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0444,,0.425000,0.550000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0448,,0.550000,0.691667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0449,0.690000,0.212500,0.758333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0452,,0.475000,0.416667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0453,,0.800000,0.750000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0454,0.570000,0.462500,0.708333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0462,,0.625000,0.850000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0463,,0.850000,0.866667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0466,,0.900000,0.829167,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0467,,0.487500,0.925000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0468,,0.600000,0.533333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0469,,0.875000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0472,,0.787500,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0480,0.840000,0.225000,0.920833,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0481,,0.906250,0.945833,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0482,0.650000,0.612500,0.625000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0483,,0.925000,0.950000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0485,,0.825000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0487,,0.337500,0.937500,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0489,,0.875000,0.866667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0492,,0.675000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0496,,0.825000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0498,,0.200000,0.850000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0501,,0.137500,0.866667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0505,,0.562500,0.783333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0506,,0.500000,0.941667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0507,,0.400000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0508,,0.812500,0.858333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0509,0.380000,0.825000,0.850000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0510,,0.850000,0.866667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0511,,0.787500,0.600000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0515,,0.775000,0.816667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0516,,0.700000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0517,,0.825000,0.937500,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0520,,0.850000,0.900000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0522,,0.237500,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0523,0.360000,0.887500,0.900000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0524,,0.875000,0.958333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0526,0.440000,0.475000,0.983333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0527,,0.906250,0.820833,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0529,,0.775000,0.904167,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0530,,0.900000,0.937500,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0531,,0.900000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0532,0.510000,0.837500,0.950000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0534,,0.750000,0.791667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0537,0.840000,0.875000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0540,,0.700000,0.641667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0541,,0.650000,0.933333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0543,,0.575000,0.466667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0545,,0.825000,0.712500,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0546,,0.325000,0.866667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0547,,0.275000,0.375000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0548,,0.900000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0549,,0.925000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0550,,0.575000,0.641667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0552,0.510000,0.875000,0.945833,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0554,,0.112500,0.950000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0556,,0.925000,0.925000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0559,,0.900000,0.950000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0563,0.150000,0.825000,0.591667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0564,,0.975000,0.950000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0570,0.500000,0.500000,0.883333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0571,,0.712500,0.575000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0573,,0.875000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0575,,0.862500,0.800000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0576,,0.775000,0.850000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0583,,0.925000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0589,,0.900000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0592,,0.825000,0.791667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0597,,0.775000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0598,,0.775000,1.000000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0602,0.630000,0.000000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0603,,0.837500,0.825000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0605,,0.725000,0.758333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0608,,0.800000,0.866667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0617,,0.737500,0.575000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0619,0.140000,0.512500,0.641667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0620,,0.887500,0.900000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0622,,0.687500,0.800000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0627,,0.812500,0.791667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0628,0.370000,0.750000,0.850000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0629,,0.325000,0.945833,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0630,,0.775000,0.566667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0633,,0.850000,0.741667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0634,,0.500000,0.937500,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0635,,0.825000,0.850000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0643,0.310000,0.137500,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0645,,0.550000,0.750000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0648,,0.550000,0.575000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0650,,0.787500,0.850000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0656,,0.850000,0.800000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0657,,0.487500,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0658,,0.700000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0659,,0.250000,0.950000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0661,,0.450000,0.441667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0663,,0.550000,0.479167,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0664,0.530000,0.725000,0.879167,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0666,,0.775000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0671,,0.787500,0.808333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0672,,0.925000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0674,0.620000,0.800000,0.900000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0675,,0.550000,0.700000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0677,,0.300000,0.841667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0681,,0.925000,0.908333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0683,,0.925000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0684,,0.262500,0.475000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0685,,0.875000,0.841667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0687,,0.825000,0.908333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0689,,0.900000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0691,,0.012500,0.900000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0692,,0.750000,0.816667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0694,,0.850000,0.883333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0701,,0.875000,0.945833,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0702,,0.612500,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0706,,0.362500,0.833333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0707,,0.175000,0.900000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0709,,0.437500,0.616667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0711,,0.212500,0.583333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0714,,0.525000,0.250000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0717,,0.625000,0.866667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0719,0.200000,0.387500,0.841667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0721,,0.850000,0.650000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0733,,0.000000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0734,,0.325000,0.583333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0735,,0.637500,0.533333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0736,,0.775000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0740,,0.000000,0.900000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0741,,0.712500,0.950000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0745,0.800000,0.600000,0.950000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0746,,0.900000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0747,,0.825000,0.950000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0751,,0.762500,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0752,,0.825000,0.925000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0754,,0.300000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0755,,0.737500,0.866667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0756,0.400000,0.700000,0.866667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0757,0.880000,0.800000,0.900000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0761,,0.725000,0.808333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0763,,0.637500,0.716667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0764,0.110000,0.125000,0.608333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0766,,0.612500,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0767,,0.900000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0768,,0.962500,0.941667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0769,,0.650000,0.850000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0770,,0.912500,0.954167,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0771,0.890000,0.850000,0.825000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0774,0.820000,0.750000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0776,0.280000,0.075000,0.566667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0777,,0.675000,0.850000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0780,,0.300000,0.700000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0781,0.820000,0.775000,0.741667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0782,,0.412500,0.700000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0786,,0.537500,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0787,0.170000,0.650000,0.866667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0793,,0.350000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0794,0.310000,0.500000,0.908333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0801,,0.725000,0.708333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0802,,0.881250,0.883333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0803,,0.925000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0804,,0.650000,0.600000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0806,,0.525000,0.950000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0808,,0.775000,0.766667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0809,,0.625000,0.700000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0810,,0.275000,0.583333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0811,,0.312500,0.866667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0815,,0.900000,0.783333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0818,0.280000,0.712500,0.954167,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0819,,0.550000,0.691667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0822,,0.775000,0.833333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0823,0.420000,0.712500,0.575000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0824,,0.675000,0.945833,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0826,0.480000,0.850000,0.933333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0828,,0.900000,0.950000,direct,false
