dataset,model_key,model,variant,prompt,n_items,llm_mean,llm_median,llm_consensus_rate,st_mean,st_median,st_success_rate,agreement_rate,both_success_rate,neither_success_rate,source,is_completed,import_method,lock_source,scale_used,eval_file
javascript454,glm5,GLM-5,without_comments,zero_shot,454,0.7825991189,1,0.7841409692,0.6582225993,0.6708077788,0.9273127753,0.8039647577,0.7577092511,0.04625550661,direct,false,,direct,1,evaluation/javascript454/GLM5_Results/combined_results_Data_Without_Comments_Description.json
javascript454,gpt35,GPT-3.5-turbo,dead_code,few_shot,454,0.6880213368,0.7,0.6699453137,0.6286450381,0.6658251863,0.7542368489,0.6531378638,0.427254811,0.1070940301,scaled,true,paper_model_variant_ratio,direct,1.034310222,
javascript454,gpt35,GPT-3.5-turbo,dead_code,oap1,454,0.6585415007,0.8,0.6699453137,0.4831963214,0.4991105571,0.3624254988,0.7308923714,0.2690122884,0.1298799939,scaled,true,paper_model_variant_ratio,direct,0.989992852,
javascript454,gpt35,GPT-3.5-turbo,dead_code,oap2,454,0.657115057,0.6,0.7380753456,0.4708619902,0.4848045868,0.2644726613,0.7153414699,0.2057152794,0.1298799939,scaled,true,paper_model_variant_ratio,direct,0.9878484632,
javascript454,gpt35,GPT-3.5-turbo,dead_code,reasoning,454,0.6471299512,0.8,0.6358802977,0.6002161568,0.6216244823,0.6954651464,0.7036782937,0.4589033156,0.1154488835,scaled,true,paper_model_variant_ratio,direct,0.9728377412,
javascript454,gpt35,GPT-3.5-turbo,dead_code,zero_shot,454,0.6651982379,0.8,0.6585903084,0.6237017004,0.6447116137,0.8325991189,0.7114537445,0.6013215859,0.1101321586,direct,false,,direct,1,evaluation/javascript454/GPT3.5_Results/combined_results_Dataset_DeadCode_Description.json
javascript454,gpt35,GPT-3.5-turbo,encryption,few_shot,89,0.3189927382,0.15,0.2397003745,0.4595784455,0.4773426042,0.3624315759,0.9041011236,0.3033707865,0.5877268799,scaled,true,paper_model_variant_ratio,direct,0.8424437299,
javascript454,gpt35,GPT-3.5-turbo,encryption,oap1,89,0.416395101,0.3,0.3766720171,0.3850412989,0.3916474024,0.186113512,0.9387078652,0.2426966292,0.6136560069,scaled,true,paper_model_variant_ratio,direct,1.099678457,
javascript454,gpt35,GPT-3.5-turbo,encryption,oap2,89,0.3317767983,0,0.2739432852,0.3796350257,0.3833102599,0.2252953039,0.9387078652,0.1820224719,0.616537021,scaled,true,paper_model_variant_ratio,direct,0.8762057878,
javascript454,gpt35,GPT-3.5-turbo,encryption,reasoning,89,0.3476046823,0,0.2568218299,0.4166355702,0.4228953483,0.2644770959,0.9430337079,0.3033707865,0.6136560069,scaled,true,paper_model_variant_ratio,direct,0.9180064309,
javascript454,gpt35,GPT-3.5-turbo,encryption,zero_shot,89,0.3786516854,0.3,0.3595505618,0.4405308974,0.4383354485,0.3820224719,0.8651685393,0.3033707865,0.5617977528,direct,false,,direct,1,evaluation/javascript454/GPT3.5_Results/combined_results_Dataset_Encryption_Description.json
javascript454,gpt35,GPT-3.5-turbo,renaming,few_shot,454,0.6694502045,0.9,0.6121113452,0.6662141982,0.6784802156,0.9753303965,0.7123145476,0.5947136564,0.0550660793,scaled,true,paper_model_variant_ratio,direct,0.94417643,
javascript454,gpt35,GPT-3.5-turbo,renaming,oap1,454,0.727110879,0.9,0.7262337994,0.4538145374,0.4453749389,0.2889867841,0.7793559168,0.2973568282,0.06725928257,scaled,true,paper_model_variant_ratio,direct,1.025499655,
javascript454,gpt35,GPT-3.5-turbo,renaming,oap2,454,0.7012124405,0.9,0.7054842623,0.5620288275,0.5809420459,0.5900146843,0.7416451466,0.436123348,0.06096601636,scaled,true,paper_model_variant_ratio,direct,0.988973122,
javascript454,gpt35,GPT-3.5-turbo,renaming,reasoning,454,0.7178265331,1,0.736608568,0.615722735,0.6449929905,0.7104258443,0.7793559168,0.654185022,0.06017935809,scaled,true,paper_model_variant_ratio,direct,1.012405238,
javascript454,gpt35,GPT-3.5-turbo,renaming,zero_shot,454,0.709030837,0.9,0.7158590308,0.6454309627,0.6641359925,0.9030837004,0.7290748899,0.6740088106,0.0550660793,direct,false,,direct,1,evaluation/javascript454/GPT3.5_Results/combined_results_Variable_Renaming_Description.json
javascript454,gpt35,GPT-3.5-turbo,with_comments,few_shot,454,0.7151829759,1,0.7352800835,0.5674955207,0.6121828158,0.4389582417,0.8107340724,0.4266960352,0.03069516753,completed,true,cohort_median_scale,direct,0.9535773012,
javascript454,gpt35,GPT-3.5-turbo,with_comments,oap1,454,,,,,,,,,,n/a,false,,direct,,
javascript454,gpt35,GPT-3.5-turbo,with_comments,oap2,454,,,,,,,,,,n/a,false,,direct,,
javascript454,gpt35,GPT-3.5-turbo,with_comments,reasoning,454,0.7696394843,0.9473684211,0.7621145374,0.6760018106,0.6726567453,0.8946523057,0.787703928,0.7446545611,0.02963907566,completed,true,cohort_median_scale,direct,1.026185979,
javascript454,gpt35,GPT-3.5-turbo,with_comments,zero_shot,454,0.75,1,0.7621145374,0.6719051117,0.6874630153,0.9449339207,0.7643171806,0.7356828194,0.02863436123,direct,false,,direct,1,evaluation/javascript454/GPT3.5_Results/combined_results_Data_With_Comments_Description.json
javascript454,gpt35,GPT-3.5-turbo,without_comments,few_shot,454,0.8144177479,0.8666666667,0.8374964851,0.6595015708,0.6651977035,0.7856093979,0.7545182424,0.5659098611,0.02824477809,completed,true,cohort_median_scale,direct,1.081127654,
javascript454,gpt35,GPT-3.5-turbo,without_comments,oap1,454,,,,,,,,,,n/a,false,,direct,,
javascript454,gpt35,GPT-3.5-turbo,without_comments,oap2,454,,,,,,,,,,n/a,false,,direct,,
javascript454,gpt35,GPT-3.5-turbo,without_comments,reasoning,454,0.8779842014,0.7,0.8781516543,0.6711596446,0.683578314,0.7856093979,0.7621081714,0.7215350729,0.02843956966,completed,true,cohort_median_scale,direct,1.165511191,
javascript454,gpt35,GPT-3.5-turbo,without_comments,zero_shot,454,0.7533039648,1,0.7643171806,0.6700996091,0.6826093197,0.9427312775,0.7643171806,0.7356828194,0.02863436123,direct,false,,direct,1,evaluation/javascript454/GPT3.5_Results/combined_results_Data_Without_Comments_Description.json
javascript454,gpt4o,GPT-4o,dead_code,few_shot,454,0.8150259547,1,0.7782968595,0.6505106874,0.663250317,0.9179358087,0.6764886075,0.6674008811,0.06910152648,scaled,true,paper_model_variant_ratio,direct,1.061146497,
javascript454,gpt4o,GPT-4o,dead_code,oap1,454,0.7876301243,1,0.7537835725,0.3476956563,0.3249395854,0.2039857353,0.7013595122,0.2053541172,0.1177645733,scaled,true,paper_model_variant_ratio,direct,1.025477707,
javascript454,gpt4o,GPT-4o,dead_code,oap2,454,0.7634957023,1,0.7415269291,0.5425415944,0.5515482454,0.6511852318,0.7361787788,0.523652999,0.09440631083,scaled,true,paper_model_variant_ratio,direct,0.9940552017,
javascript454,gpt4o,GPT-4o,dead_code,reasoning,454,0.7908915327,1,0.7537835725,0.5584685129,0.546849296,0.6904132578,0.6814627885,0.5031175873,0.0856469624,scaled,true,paper_model_variant_ratio,direct,1.029723992,
javascript454,gpt4o,GPT-4o,dead_code,zero_shot,454,0.768061674,1,0.7599118943,0.6200306961,0.6364492178,0.8237885463,0.7511013216,0.6674008811,0.08370044053,direct,false,,direct,1,evaluation/javascript454/GPT4o_Results/combined_results_Dataset_DeadCode_Description.json
javascript454,gpt4o,GPT-4o,encryption,few_shot,89,0.6882261535,0.8,0.7865168539,0.5569736916,0.5707866405,0.7074490221,0.5858585859,0.436428149,0.1707363003,scaled,true,paper_model_variant_ratio,direct,0.9911347518,
javascript454,gpt4o,GPT-4o,encryption,oap1,89,0.6445194836,0.8,0.7865168539,0.3833554165,0.3525407157,0.2704952143,0.6648507547,0.2182140745,0.2059506622,scaled,true,paper_model_variant_ratio,direct,0.9281914894,
javascript454,gpt4o,GPT-4o,encryption,oap2,89,0.6162024863,0.8,0.6685393258,0.4083673477,0.3808369512,0.3329171868,0.6714334355,0.2424600828,0.2070177641,scaled,true,paper_model_variant_ratio,direct,0.8874113475,
javascript454,gpt4o,GPT-4o,encryption,reasoning,89,0.6285142242,0.8,0.7471910112,0.4197214123,0.3871842007,0.3329171868,0.6516853933,0.2182140745,0.2016822547,scaled,true,paper_model_variant_ratio,direct,0.905141844,
javascript454,gpt4o,GPT-4o,encryption,zero_shot,89,0.6943820225,0.8,0.7078651685,0.5328799279,0.5293069482,0.5617977528,0.6516853933,0.4606741573,0.191011236,direct,false,,direct,1,evaluation/javascript454/GPT4o_Results/combined_results_Dataset_Encryption_Description.json
javascript454,gpt4o,GPT-4o,renaming,few_shot,454,0.7226008695,0.9,0.6889341837,0.6839373155,0.6943574046,1,0.7458408914,0.7294652317,0.05625211793,scaled,true,paper_model_variant_ratio,direct,0.9614911921,
javascript454,gpt4o,GPT-4o,renaming,oap1,454,0.7112092069,0.9,0.6667105004,0.5159531949,0.4612320446,0.6006226703,0.6776237367,0.3962527185,0.07116231786,scaled,true,paper_model_variant_ratio,direct,0.9463334699,
javascript454,gpt4o,GPT-4o,renaming,oap2,454,0.7549285607,0.9,0.677822342,0.5762902867,0.5830689499,0.800830227,0.6730759264,0.5043216417,0.06235174517,scaled,true,paper_model_variant_ratio,direct,1.00450635,
javascript454,gpt4o,GPT-4o,renaming,reasoning,454,0.7389186565,0.9,0.6833782629,0.5463039746,0.5469215411,0.6354413758,0.7094584089,0.4592929237,0.07116231786,scaled,true,paper_model_variant_ratio,direct,0.9832036051,
javascript454,gpt4o,GPT-4o,renaming,zero_shot,454,0.7515418502,1,0.7444933921,0.6533307849,0.6639668941,0.9052863436,0.7731277533,0.7114537445,0.06167400881,direct,false,,direct,1,evaluation/javascript454/GPT4o_Results/combined_results_Variable_Renaming_Description.json
javascript454,gpt4o,GPT-4o,with_comments,few_shot,454,0.7462687557,1,0.7629062138,0.5503570133,0.5953446662,0.4277029021,0.8621350799,0.4420264317,0.05430683487,completed,true,cohort_median_scale,direct,0.9535773012,
javascript454,gpt4o,GPT-4o,with_comments,oap1,454,,,,,,,,,,n/a,false,,direct,,
javascript454,gpt4o,GPT-4o,with_comments,oap2,454,,,,,,,,,,n/a,false,,direct,,
javascript454,gpt4o,GPT-4o,with_comments,reasoning,454,0.8030922431,0.9473684211,0.7907488987,0.655586386,0.6541552542,0.871712503,0.837644811,0.7714086172,0.05243836463,completed,true,cohort_median_scale,direct,1.026185979,
javascript454,gpt4o,GPT-4o,with_comments,zero_shot,454,0.7825991189,1,0.7907488987,0.6516134084,0.6685542762,0.9207048458,0.8127753304,0.7621145374,0.05066079295,direct,false,,direct,1,evaluation/javascript454/GPT4o_Results/combined_results_Data_With_Comments_Description.json
javascript454,gpt4o,GPT-4o,without_comments,few_shot,454,0.8465658169,0.8666666667,0.8568047615,0.6434160686,0.6503795607,0.7709251101,0.7806110923,0.5760759065,0.04128082951,completed,true,cohort_median_scale,direct,1.081127654,
javascript454,gpt4o,GPT-4o,without_comments,oap1,454,,,,,,,,,,n/a,false,,direct,,
javascript454,gpt4o,GPT-4o,without_comments,oap2,454,,,,,,,,,,n/a,false,,direct,,
javascript454,gpt4o,GPT-4o,without_comments,reasoning,454,0.9126414725,0.7,0.8983972256,0.6547897973,0.6683507192,0.7709251101,0.7884634972,0.7344967808,0.04156552489,completed,true,cohort_median_scale,direct,1.165511191,
javascript454,gpt4o,GPT-4o,without_comments,zero_shot,454,0.7830396476,1,0.781938326,0.6537556165,0.6674033105,0.9251101322,0.7907488987,0.7488986784,0.04185022026,direct,false,,direct,1,evaluation/javascript454/GPT4o_Results/combined_results_Data_Without_Comments_Description.json
javascript454,gpt5,GPT-5-nano,dead_code,few_shot,454,0.7092062551,0.9,0.7106188717,0.5378814716,0.5626169519,0.6093595021,0.5914731345,0.4515418502,0.1544669112,completed,true,cohort_median_scale,direct,1.020214321,
javascript454,gpt5,GPT-5-nano,dead_code,oap1,454,0.6954841513,0.9,0.6882371749,0.3992279611,0.4032413321,0.2262073455,0.589020141,0.1389359539,0.2080269819,completed,true,cohort_median_scale,direct,1.000474666,
javascript454,gpt5,GPT-5-nano,dead_code,oap2,454,0.686400556,0.9,0.7265262818,0.4641531809,0.4801729242,0.4849727614,0.6004961467,0.3424192364,0.1718543623,completed,true,cohort_median_scale,direct,0.9874076439,
javascript454,gpt5,GPT-5-nano,dead_code,reasoning,454,0.6981373225,0.9,0.6938325991,0.5038289528,0.519457008,0.5118126938,0.6018188287,0.4104925911,0.1582061264,completed,true,cohort_median_scale,direct,1.004291332,
javascript454,gpt5,GPT-5-nano,dead_code,zero_shot,454,0.695154185,0.9,0.6938325991,0.5259900888,0.5423181951,0.6013215859,0.6079295154,0.4515418502,0.1563876652,direct,false,,direct,1,evaluation/javascript454/GPT5_Results/combined_results_Dataset_DeadCode_Description.json
javascript454,gpt5,GPT-5-nano,encryption,few_shot,89,0.3801855751,0.2,0.3525884056,0.365360494,0.3616041304,0.2114104942,0.768102372,0.149024246,0.6073834627,completed,true,cohort_median_scale,direct,0.9836196564,
javascript454,gpt5,GPT-5-nano,encryption,oap1,89,0.3811378918,0.2,0.3290825119,0.2934796805,0.2840760909,0.1119721038,0.7907880676,0.09799226377,0.6706662868,completed,true,cohort_median_scale,direct,0.986083499,
javascript454,gpt5,GPT-5-nano,encryption,oap2,89,0.3848227477,0.2,0.3381448372,0.295052325,0.2798758916,0.112647652,0.7786962332,0.08678806664,0.6650340553,completed,true,cohort_median_scale,direct,0.9956169926,
javascript454,gpt5,GPT-5-nano,encryption,reasoning,89,0.3792191655,0.2,0.3406872796,0.3398958906,0.3255687597,0.1749721245,0.7856787184,0.150680071,0.663048459,completed,true,cohort_median_scale,direct,0.9811193527,
javascript454,gpt5,GPT-5-nano,encryption,zero_shot,89,0.3865168539,0.2,0.3483146067,0.3480416805,0.3342518508,0.191011236,0.7752808989,0.1573033708,0.6179775281,direct,false,,direct,1,evaluation/javascript454/GPT5_Results/combined_results_Dataset_Encryption_Description.json
javascript454,gpt5,GPT-5-nano,renaming,few_shot,454,0.6764044352,0.9,0.6647110228,0.631953909,0.6501808888,0.8452863436,0.7295890633,0.5991189427,0.1061549163,completed,true,cohort_median_scale,direct,0.9877375798,
javascript454,gpt5,GPT-5-nano,renaming,oap1,454,0.6965341729,0.9,0.6727452537,0.5196508295,0.5261219232,0.5495785327,0.7131828815,0.3576829509,0.1214700271,completed,true,cohort_median_scale,direct,1.017132565,
javascript454,gpt5,GPT-5-nano,renaming,oap2,454,0.691118264,0.9,0.6806167401,0.5612074997,0.5744434014,0.6368803282,0.7062726284,0.4417232883,0.1142795242,completed,true,cohort_median_scale,direct,1.00922384,
javascript454,gpt5,GPT-5-nano,renaming,reasoning,454,0.6756521418,0.9,0.6474964606,0.5872277778,0.6059341012,0.7427191102,0.7062726284,0.5463964758,0.1157083739,completed,true,cohort_median_scale,direct,0.9866390234,
javascript454,gpt5,GPT-5-nano,renaming,zero_shot,454,0.6848017621,0.9,0.6806167401,0.6116780324,0.6246153414,0.8127753304,0.704845815,0.5991189427,0.1057268722,direct,false,,direct,1,evaluation/javascript454/GPT5_Results/combined_results_Variable_Renaming_Description.json
javascript454,gpt5,GPT-5-nano,with_comments,few_shot,454,0.699850125,1,0.7225295618,0.5378393849,0.5805455751,0.421563626,0.8177433007,0.4139207048,0.06139033507,completed,true,cohort_median_scale,direct,0.9535773012,
javascript454,gpt5,GPT-5-nano,with_comments,oap1,454,,,,,,,,,,n/a,false,,direct,,
javascript454,gpt5,GPT-5-nano,with_comments,oap2,454,,,,,,,,,,n/a,false,,direct,,
javascript454,gpt5,GPT-5-nano,with_comments,reasoning,454,0.7531391371,0.9473684211,0.7488986784,0.6406753617,0.6378942481,0.8591998833,0.7945140484,0.7223595143,0.05927815133,completed,true,cohort_median_scale,direct,1.026185979,
javascript454,gpt5,GPT-5-nano,with_comments,zero_shot,454,0.7339207048,1,0.7488986784,0.6367927478,0.651935339,0.9074889868,0.7709251101,0.7136563877,0.05726872247,direct,false,,direct,1,evaluation/javascript454/GPT5_Results/combined_results_Data_With_Comments_Description.json
javascript454,gpt5,GPT-5-nano,without_comments,few_shot,454,0.811322008,0.8666666667,0.8423235542,0.6242699952,0.6372172266,0.7397209985,0.7610414549,0.5489664521,0.05648955617,completed,true,cohort_median_scale,direct,1.081127654,
javascript454,gpt5,GPT-5-nano,without_comments,oap1,454,,,,,,,,,,n/a,false,,direct,,
javascript454,gpt5,GPT-5-nano,without_comments,oap2,454,,,,,,,,,,n/a,false,,direct,,
javascript454,gpt5,GPT-5-nano,without_comments,reasoning,454,0.8746468345,0.7,0.8832130471,0.6353052769,0.6548246861,0.7397209985,0.7686970029,0.6999322264,0.05687913932,completed,true,cohort_median_scale,direct,1.165511191,
javascript454,gpt5,GPT-5-nano,without_comments,zero_shot,454,0.7504405286,1,0.768722467,0.6343018701,0.653896451,0.8876651982,0.7709251101,0.7136563877,0.05726872247,direct,false,,direct,1,evaluation/javascript454/GPT5_Results/combined_results_Data_Without_Comments_Description.json
javascript454,gemini,Gemini-3-preview,dead_code,few_shot,454,0.22976781,0,0.220439652,0.372208164,0.3302743533,0.3016353437,0.7246696035,0.1393171806,0.6395741557,scaled,true,paper_model_variant_ratio,direct,0.9703682394,
javascript454,gemini,Gemini-3-preview,dead_code,oap1,454,0.23460431,0,0.230992614,0.2685463906,0.2236612478,0.1647228473,0.5653450808,0.08485682819,0.8871512482,scaled,true,paper_model_variant_ratio,direct,0.9907940161,
javascript454,gemini,Gemini-3-preview,dead_code,oap2,454,0.2331056762,0,0.2216122033,0.3215012167,0.2791696599,0.2353183532,0.6835535977,0.115253304,0.8665198238,scaled,true,paper_model_variant_ratio,direct,0.9844649022,
javascript454,gemini,Gemini-3-preview,dead_code,reasoning,454,0.2351492677,0,0.230992614,0.3051967796,0.2696016618,0.2096472602,0.6218795888,0.1051211454,0.7839941263,scaled,true,paper_model_variant_ratio,direct,0.9930955121,
javascript454,gemini,Gemini-3-preview,dead_code,zero_shot,454,0.236784141,0,0.2356828194,0.3612980196,0.3137161732,0.2973568282,0.7709251101,0.1519823789,0.6189427313,direct,false,,direct,1,evaluation/javascript454/Gemini_Results/combined_results_Dataset_DeadCode_Description.json
javascript454,gemini,Gemini-3-preview,encryption,few_shot,89,0.1741838211,0,0.1609829818,0.4194150755,0.3870698836,0.2847585556,0.9653965152,0.1220579539,0.6255552652,scaled,true,paper_model_variant_ratio,direct,1.019892111,
javascript454,gemini,Gemini-3-preview,encryption,oap1,89,0.175105124,0,0.1619028846,0.3080474693,0.2762096531,0.1320867999,0.6994789122,0.05866351271,0.9712568592,scaled,true,paper_model_variant_ratio,direct,1.025286581,
javascript454,gemini,Gemini-3-preview,encryption,oap2,89,0.1700379583,0,0.1554635653,0.2992032252,0.2611174261,0.120078909,0.6647940075,0.04920165582,1,scaled,true,paper_model_variant_ratio,direct,0.9956169926,
javascript454,gemini,Gemini-3-preview,encryption,reasoning,89,0.1675619569,0,0.152703857,0.3681885157,0.3467219049,0.2058495583,0.8439993486,0.08610289769,0.9054089365,scaled,true,paper_model_variant_ratio,direct,0.9811193527,
javascript454,gemini,Gemini-3-preview,encryption,zero_shot,89,0.1707865169,0,0.1573033708,0.3812218529,0.3564291596,0.2247191011,0.797752809,0.08988764045,0.7078651685,direct,false,,direct,1,evaluation/javascript454/Gemini_Results/combined_results_Dataset_Encryption_Description.json
javascript454,gemini,Gemini-3-preview,renaming,few_shot,454,0.4059000513,0,0.4019712544,0.4486870169,0.4763821787,0.4338791455,0.7065148986,0.2522683937,0.3571545113,scaled,true,paper_model_variant_ratio,direct,1.047632878,
javascript454,gemini,Gemini-3-preview,renaming,oap1,454,0.3981353983,0,0.4039514084,0.3333224632,0.3550915358,0.2368880392,0.4586149342,0.1354461174,0.5032631751,scaled,true,paper_model_variant_ratio,direct,1.027592216,
javascript454,gemini,Gemini-3-preview,renaming,oap2,454,0.3928464317,0,0.3920704846,0.3686773711,0.3890625927,0.291746322,0.5412482557,0.1659214939,0.535731767,scaled,true,paper_model_variant_ratio,direct,1.01394133,
javascript454,gemini,Gemini-3-preview,renaming,reasoning,454,0.3970100862,0,0.4019712544,0.4118270505,0.4442380229,0.3665530712,0.6528032397,0.2184068644,0.4707945831,scaled,true,paper_model_variant_ratio,direct,1.024687772,
javascript454,gemini,Gemini-3-preview,renaming,zero_shot,454,0.3874449339,0,0.3920704846,0.4256635449,0.4533641785,0.3964757709,0.6651982379,0.2268722467,0.4383259912,direct,false,,direct,1,evaluation/javascript454/Gemini_Results/combined_results_Variable_Renaming_Description.json
javascript454,gemini,Gemini-3-preview,with_comments,few_shot,454,0.4776288068,0.4210526316,0.4781445629,0.411629807,0.4648636292,0.2558031711,0.6658766877,0.1954625551,0.3116740088,completed,true,cohort_median_scale,direct,0.9535773012,
javascript454,gemini,Gemini-3-preview,with_comments,oap1,454,,,,,,,,,,n/a,false,,direct,,
javascript454,gemini,Gemini-3-preview,with_comments,oap2,454,,,,,,,,,,n/a,false,,direct,,
javascript454,gemini,Gemini-3-preview,with_comments,reasoning,454,0.5139971182,0.3789473684,0.4955947137,0.4903342576,0.5107847652,0.5213591525,0.6469614394,0.3411142151,0.3009506144,completed,true,cohort_median_scale,direct,1.026185979,
javascript454,gemini,Gemini-3-preview,with_comments,zero_shot,454,0.5008810573,0.4,0.4955947137,0.4873627392,0.5220279694,0.550660793,0.627753304,0.3370044053,0.2907488987,direct,false,,direct,1,evaluation/javascript454/Gemini_Results/combined_results_Data_With_Comments_Description.json
javascript454,gemini,Gemini-3-preview,without_comments,few_shot,454,0.5086538917,0.26,0.5116693223,0.4744700651,0.5065956649,0.4570484581,0.5718682932,0.2287360217,0.2781024304,completed,true,cohort_median_scale,direct,1.081127654,
javascript454,gemini,Gemini-3-preview,without_comments,oap1,454,,,,,,,,,,n/a,false,,direct,,
javascript454,gemini,Gemini-3-preview,without_comments,oap2,454,,,,,,,,,,n/a,false,,direct,,
javascript454,gemini,Gemini-3-preview,without_comments,reasoning,454,0.5483550451,0.21,0.536507639,0.4828573188,0.5205938154,0.4570484581,0.5776208907,0.2916384277,0.2800203782,completed,true,cohort_median_scale,direct,1.165511191,
javascript454,gemini,Gemini-3-preview,without_comments,zero_shot,454,0.4704845815,0.3,0.4669603524,0.4820946897,0.5198558569,0.5484581498,0.5792951542,0.2973568282,0.281938326,direct,false,,direct,1,evaluation/javascript454/Gemini_Results/combined_results_Data_Without_Comments_Description.json
javascript454,kimi_k25,Kimi-K2.7,dead_code,few_shot,454,0.7676326259,1,0.7760409265,0.6369476639,0.661104033,0.834800197,0.7586285856,0.6806167401,0.09790156341,completed,true,cohort_median_scale,direct,1.020214321,
javascript454,kimi_k25,Kimi-K2.7,dead_code,oap1,454,0.7527800573,1,0.7515986926,0.4727571605,0.4738294323,0.3098957774,0.7554823548,0.2094205354,0.1318480871,completed,true,cohort_median_scale,direct,1.000474666,
javascript454,kimi_k25,Kimi-K2.7,dead_code,oap2,454,0.7429481303,1,0.7934128284,0.5496402087,0.5642280341,0.6643949186,0.7702015795,0.5161343612,0.1089217789,completed,true,cohort_median_scale,direct,0.9874076439,
javascript454,kimi_k25,Kimi-K2.7,dead_code,reasoning,454,0.755651804,1,0.7577092511,0.596623404,0.6103888654,0.7011646427,0.7718980629,0.618742491,0.1002714886,completed,true,cohort_median_scale,direct,1.004291332,
javascript454,kimi_k25,Kimi-K2.7,dead_code,zero_shot,454,0.7524229075,1,0.7577092511,0.6228661443,0.6372519433,0.8237885463,0.7797356828,0.6806167401,0.09911894273,direct,false,,direct,1,evaluation/javascript454/KimiK25_Results/combined_results_Dataset_DeadCode_Description.json
javascript454,kimi_k25,Kimi-K2.7,encryption,few_shot,89,0.7272154314,0.9,0.7620459089,0.5864611334,0.6241358509,0.6964110396,0.7124427799,0.521584861,0.1656500353,completed,true,cohort_median_scale,direct,0.9836196564,
javascript454,kimi_k25,Kimi-K2.7,encryption,oap1,89,0.7290370139,0.9,0.7112428483,0.4710811073,0.4903209279,0.3688492832,0.7334845844,0.3429729232,0.1829089873,completed,true,cohort_median_scale,direct,0.986083499,
javascript454,kimi_k25,Kimi-K2.7,encryption,oap2,89,0.736085372,0.9,0.7308291643,0.4736054494,0.4830713012,0.3710746183,0.72226897,0.3037582332,0.1813729242,completed,true,cohort_median_scale,direct,0.9956169926,
javascript454,kimi_k25,Kimi-K2.7,encryption,reasoning,89,0.7253668922,0.9,0.7363241204,0.5455864346,0.5619380914,0.5763787632,0.7287454779,0.5273802484,0.1808313979,completed,true,cohort_median_scale,direct,0.9811193527,
javascript454,kimi_k25,Kimi-K2.7,encryption,zero_shot,89,0.7393258427,0.9,0.7528089888,0.5586617103,0.5769252777,0.6292134831,0.7191011236,0.5505617978,0.1685393258,direct,false,,direct,1,evaluation/javascript454/KimiK25_Results/combined_results_Dataset_Encryption_Description.json
javascript454,kimi_k25,Kimi-K2.7,renaming,few_shot,454,0.7240508074,0.9,0.7184902318,0.6719365754,0.694723864,0.9300440529,0.7751883798,0.6894273128,0.0597121404,completed,true,cohort_median_scale,direct,0.9877375798,
javascript454,kimi_k25,Kimi-K2.7,renaming,oap1,454,0.7455984971,0.9,0.7271744814,0.552528268,0.5621657937,0.6046853232,0.7577568115,0.4115983957,0.06832689023,completed,true,cohort_median_scale,direct,1.017132565,
javascript454,kimi_k25,Kimi-K2.7,renaming,oap2,454,0.739801088,0.9,0.7356828194,0.5967141592,0.6137977081,0.7007409573,0.7504146676,0.5083065781,0.06428223236,completed,true,cohort_median_scale,direct,1.00922384,
javascript454,kimi_k25,Kimi-K2.7,renaming,reasoning,454,0.723245522,0.9,0.6998829056,0.6243806967,0.6474457914,0.8171923001,0.7504146676,0.6287577093,0.0650859603,completed,true,cohort_median_scale,direct,0.9866390234,
javascript454,kimi_k25,Kimi-K2.7,renaming,zero_shot,454,0.7330396476,0.9,0.7356828194,0.650377878,0.667406857,0.8942731278,0.7488986784,0.6894273128,0.05947136564,direct,false,,direct,1,evaluation/javascript454/KimiK25_Results/combined_results_Variable_Renaming_Description.json
javascript454,kimi_k25,Kimi-K2.7,with_comments,few_shot,454,0.7233744989,1,0.7480306051,0.5529486227,0.5958076893,0.4246332641,0.8621350799,0.4356387665,0.06611266854,completed,true,cohort_median_scale,direct,0.9535773012,
javascript454,kimi_k25,Kimi-K2.7,with_comments,oap1,454,,,,,,,,,,n/a,false,,direct,,
javascript454,kimi_k25,Kimi-K2.7,with_comments,oap2,454,,,,,,,,,,n/a,false,,direct,,
javascript454,kimi_k25,Kimi-K2.7,with_comments,reasoning,454,0.7784547384,0.9473684211,0.7753303965,0.6586735163,0.6546640166,0.8654561931,0.837644811,0.7602610938,0.06383800912,completed,true,cohort_median_scale,direct,1.026185979,
javascript454,kimi_k25,Kimi-K2.7,with_comments,zero_shot,454,0.7585903084,1,0.7753303965,0.6546818302,0.6690742373,0.9140969163,0.8127753304,0.7511013216,0.06167400881,direct,false,,direct,1,evaluation/javascript454/KimiK25_Results/combined_results_Data_With_Comments_Description.json
javascript454,kimi_k25,Kimi-K2.7,without_comments,few_shot,454,0.8160846849,0.8666666667,0.8568047615,0.6461392545,0.6485168559,0.7709251101,0.7893087089,0.5794645883,0.04562617999,completed,true,cohort_median_scale,direct,1.081127654,
javascript454,kimi_k25,Kimi-K2.7,without_comments,oap1,454,,,,,,,,,,n/a,false,,direct,,
javascript454,kimi_k25,Kimi-K2.7,without_comments,oap2,454,,,,,,,,,,n/a,false,,direct,,
javascript454,kimi_k25,Kimi-K2.7,without_comments,reasoning,454,0.8797812451,0.7,0.8983972256,0.6575611213,0.6664365445,0.7709251101,0.7972486058,0.7388173501,0.0459408433,completed,true,cohort_median_scale,direct,1.165511191,
