dataset,model_key,model,problem_id,pair,score,score_source
java906,gpt5,GPT-5-nano,mbpp_0436,without_comments__encryption,0.877147,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0436,variable_renaming__dead_code,0.768928,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0436,variable_renaming__encryption,0.675286,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0436,dead_code__encryption,0.825905,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0437,original_description__with_comments,0.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0437,original_description__without_comments,0.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0437,original_description__variable_renaming,0.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0437,original_description__dead_code,0.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0437,original_description__encryption,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0437,with_comments__without_comments,0.747865,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0437,with_comments__variable_renaming,0.760385,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0437,with_comments__dead_code,0.869737,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0437,with_comments__encryption,0.745067,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0437,without_comments__variable_renaming,0.698222,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0437,without_comments__dead_code,0.747608,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0437,without_comments__encryption,0.668075,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0437,variable_renaming__dead_code,0.800126,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0437,variable_renaming__encryption,0.709472,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0437,dead_code__encryption,0.810399,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0438,original_description__with_comments,0.9,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0438,original_description__without_comments,0.8,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0438,original_description__variable_renaming,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0438,original_description__dead_code,0.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0438,original_description__encryption,0.1,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0438,with_comments__without_comments,0.784926,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0438,with_comments__variable_renaming,0.792386,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0438,with_comments__dead_code,0.774691,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0438,with_comments__encryption,0.444061,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0438,without_comments__variable_renaming,0.786102,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0438,without_comments__dead_code,0.74455,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0438,without_comments__encryption,0.331404,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0438,variable_renaming__dead_code,0.76498,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0438,variable_renaming__encryption,0.40597,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0438,dead_code__encryption,0.565581,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0439,original_description__with_comments,0.7,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0439,original_description__without_comments,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0439,original_description__variable_renaming,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0439,original_description__dead_code,0.9,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0439,original_description__encryption,0.4,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0439,with_comments__without_comments,0.778646,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0439,with_comments__variable_renaming,0.693464,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0439,with_comments__dead_code,0.910779,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0439,with_comments__encryption,0.605107,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0439,without_comments__variable_renaming,0.705804,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0439,without_comments__dead_code,0.713951,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0439,without_comments__encryption,0.666032,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0439,variable_renaming__dead_code,0.732171,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0439,variable_renaming__encryption,0.84278,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0439,dead_code__encryption,0.608701,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0442,original_description__with_comments,0.8,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0442,original_description__without_comments,0.8,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0442,original_description__variable_renaming,0.8,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0442,original_description__dead_code,0.6,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0442,original_description__encryption,0.7,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0442,with_comments__without_comments,0.799213,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0442,with_comments__variable_renaming,0.759227,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0442,with_comments__dead_code,0.820864,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0442,with_comments__encryption,0.719539,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0442,without_comments__variable_renaming,0.776416,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0442,without_comments__dead_code,0.822827,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0442,without_comments__encryption,0.734849,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0442,variable_renaming__dead_code,0.766532,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0442,variable_renaming__encryption,0.784886,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0442,dead_code__encryption,0.747575,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0443,original_description__with_comments,0.2,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0443,original_description__without_comments,0.1,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0443,original_description__variable_renaming,0.2,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0443,original_description__dead_code,0.1,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0443,original_description__encryption,0.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0443,with_comments__without_comments,0.773791,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0443,with_comments__variable_renaming,0.56661,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0443,with_comments__dead_code,0.748301,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0443,with_comments__encryption,0.662507,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0443,without_comments__variable_renaming,0.761595,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0443,without_comments__dead_code,0.908706,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0443,without_comments__encryption,0.765497,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0443,variable_renaming__dead_code,0.741114,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0443,variable_renaming__encryption,0.770667,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0443,dead_code__encryption,0.781081,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0444,original_description__with_comments,0.7,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0444,original_description__without_comments,0.7,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0444,original_description__variable_renaming,0.4,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0444,original_description__dead_code,0.6,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0444,original_description__encryption,0.7,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0444,with_comments__without_comments,0.846748,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0444,with_comments__variable_renaming,0.778005,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0444,with_comments__dead_code,0.703402,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0444,with_comments__encryption,0.777654,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0444,without_comments__variable_renaming,0.797442,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0444,without_comments__dead_code,0.792689,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0444,without_comments__encryption,0.789696,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0444,variable_renaming__dead_code,0.707002,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0444,variable_renaming__encryption,0.861622,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0444,dead_code__encryption,0.742164,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0445,original_description__with_comments,0.2,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0445,original_description__without_comments,0.2,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0445,original_description__variable_renaming,0.1,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0445,original_description__dead_code,0.4,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0445,original_description__encryption,0.2,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0445,with_comments__without_comments,0.787823,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0445,with_comments__variable_renaming,0.711865,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0445,with_comments__dead_code,0.789215,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0445,with_comments__encryption,0.717807,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0445,without_comments__variable_renaming,0.715442,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0445,without_comments__dead_code,0.7697,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0445,without_comments__encryption,0.741105,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0445,variable_renaming__dead_code,0.710035,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0445,variable_renaming__encryption,0.708944,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0445,dead_code__encryption,0.682138,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0448,original_description__with_comments,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0448,original_description__without_comments,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0448,original_description__variable_renaming,0.2,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0448,original_description__dead_code,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0448,original_description__encryption,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0448,with_comments__without_comments,0.903445,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0448,with_comments__variable_renaming,0.828441,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0448,with_comments__dead_code,0.872981,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0448,with_comments__encryption,0.91542,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0448,without_comments__variable_renaming,0.791259,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0448,without_comments__dead_code,0.912649,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0448,without_comments__encryption,0.907139,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0448,variable_renaming__dead_code,0.821341,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0448,variable_renaming__encryption,0.882257,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0448,dead_code__encryption,0.882133,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0449,original_description__with_comments,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0449,original_description__without_comments,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0449,original_description__variable_renaming,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0449,original_description__dead_code,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0449,original_description__encryption,0.9,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0449,with_comments__without_comments,0.798932,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0449,with_comments__variable_renaming,0.843207,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0449,with_comments__dead_code,0.701808,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0449,with_comments__encryption,0.821341,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0449,without_comments__variable_renaming,0.794698,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0449,without_comments__dead_code,0.701746,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0449,without_comments__encryption,0.654074,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0449,variable_renaming__dead_code,0.843526,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0449,variable_renaming__encryption,0.796089,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0449,dead_code__encryption,0.694934,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0450,original_description__with_comments,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0450,original_description__without_comments,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0450,original_description__variable_renaming,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0450,original_description__dead_code,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0450,original_description__encryption,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0450,with_comments__without_comments,0.701276,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0450,with_comments__variable_renaming,0.67451,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0450,with_comments__dead_code,0.80324,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0450,with_comments__encryption,0.688131,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0450,without_comments__variable_renaming,0.857525,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0450,without_comments__dead_code,0.637074,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0450,without_comments__encryption,0.66107,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0450,variable_renaming__dead_code,0.726048,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0450,variable_renaming__encryption,0.815451,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0450,dead_code__encryption,0.775238,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0452,original_description__with_comments,0.4,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0452,original_description__without_comments,0.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0452,original_description__variable_renaming,0.4,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0452,original_description__dead_code,0.2,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0452,original_description__encryption,0.1,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0452,with_comments__without_comments,0.790123,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0452,with_comments__variable_renaming,0.552077,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0452,with_comments__dead_code,0.490635,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0452,with_comments__encryption,0.689714,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0452,without_comments__variable_renaming,0.517523,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0452,without_comments__dead_code,0.405212,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0452,without_comments__encryption,0.652478,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0452,variable_renaming__dead_code,0.605024,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0452,variable_renaming__encryption,0.756405,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0452,dead_code__encryption,0.586515,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0453,original_description__with_comments,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0453,original_description__without_comments,0.2,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0453,original_description__variable_renaming,0.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0453,original_description__dead_code,0.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0453,original_description__encryption,0.2,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0453,with_comments__without_comments,0.851317,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0453,with_comments__variable_renaming,0.838024,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0453,with_comments__dead_code,0.815777,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0453,with_comments__encryption,0.797611,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0453,without_comments__variable_renaming,0.885935,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0453,without_comments__dead_code,0.927239,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0453,without_comments__encryption,0.858154,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0453,variable_renaming__dead_code,0.917906,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0453,variable_renaming__encryption,0.860234,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0453,dead_code__encryption,0.88818,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0454,original_description__with_comments,0.4,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0454,original_description__without_comments,0.4,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0454,original_description__variable_renaming,0.4,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0454,original_description__dead_code,0.4,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0454,original_description__encryption,0.1,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0454,with_comments__without_comments,0.855674,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0454,with_comments__variable_renaming,0.8513,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0454,with_comments__dead_code,0.760051,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0454,with_comments__encryption,0.31476,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0454,without_comments__variable_renaming,0.848968,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0454,without_comments__dead_code,0.804313,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0454,without_comments__encryption,0.407872,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0454,variable_renaming__dead_code,0.862185,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0454,variable_renaming__encryption,0.397982,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0454,dead_code__encryption,0.421714,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0455,original_description__with_comments,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0455,original_description__without_comments,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0455,original_description__variable_renaming,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0455,original_description__dead_code,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0455,original_description__encryption,0.8,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0455,with_comments__without_comments,0.863036,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0455,with_comments__variable_renaming,0.852992,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0455,with_comments__dead_code,0.730343,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0455,with_comments__encryption,0.719701,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0455,without_comments__variable_renaming,0.925431,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0455,without_comments__dead_code,0.71778,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0455,without_comments__encryption,0.747192,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0455,variable_renaming__dead_code,0.721928,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0455,variable_renaming__encryption,0.783569,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0455,dead_code__encryption,0.800928,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0456,original_description__with_comments,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0456,original_description__without_comments,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0456,original_description__variable_renaming,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0456,original_description__dead_code,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0456,original_description__encryption,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0456,with_comments__without_comments,0.858048,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0456,with_comments__variable_renaming,0.870827,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0456,with_comments__dead_code,0.921637,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0456,with_comments__encryption,0.793638,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0456,without_comments__variable_renaming,0.834871,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0456,without_comments__dead_code,0.870599,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0456,without_comments__encryption,0.794223,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0456,variable_renaming__dead_code,0.89928,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0456,variable_renaming__encryption,0.878118,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0456,dead_code__encryption,0.815639,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0460,original_description__with_comments,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0460,original_description__without_comments,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0460,original_description__variable_renaming,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0460,original_description__dead_code,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0460,original_description__encryption,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0460,with_comments__without_comments,0.867007,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0460,with_comments__variable_renaming,0.842299,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0460,with_comments__dead_code,0.756829,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0460,with_comments__encryption,0.707632,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0460,without_comments__variable_renaming,0.80365,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0460,without_comments__dead_code,0.88129,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0460,without_comments__encryption,0.715079,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0460,variable_renaming__dead_code,0.752238,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0460,variable_renaming__encryption,0.699768,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0460,dead_code__encryption,0.656126,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0461,original_description__with_comments,0.4,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0461,original_description__without_comments,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0461,original_description__variable_renaming,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0461,original_description__dead_code,0.1,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0461,original_description__encryption,0.1,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0461,with_comments__without_comments,0.948259,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0461,with_comments__variable_renaming,0.845186,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0461,with_comments__dead_code,0.834919,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0461,with_comments__encryption,0.826402,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0461,without_comments__variable_renaming,0.832362,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0461,without_comments__dead_code,0.785047,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0461,without_comments__encryption,0.774628,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0461,variable_renaming__dead_code,0.768807,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0461,variable_renaming__encryption,0.805783,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0461,dead_code__encryption,0.876506,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0462,original_description__with_comments,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0462,original_description__without_comments,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0462,original_description__variable_renaming,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0462,original_description__dead_code,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0462,original_description__encryption,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0462,with_comments__without_comments,0.902168,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0462,with_comments__variable_renaming,0.903212,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0462,with_comments__dead_code,0.785957,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0462,with_comments__encryption,0.699023,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0462,without_comments__variable_renaming,0.92415,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0462,without_comments__dead_code,0.834978,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0462,without_comments__encryption,0.755666,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0462,variable_renaming__dead_code,0.804134,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0462,variable_renaming__encryption,0.72804,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0462,dead_code__encryption,0.895635,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0463,original_description__with_comments,0.6,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0463,original_description__without_comments,0.8,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0463,original_description__variable_renaming,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0463,original_description__dead_code,0.7,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0463,original_description__encryption,1.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0463,with_comments__without_comments,0.854273,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0463,with_comments__variable_renaming,0.853516,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0463,with_comments__dead_code,0.850955,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0463,with_comments__encryption,0.873694,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0463,without_comments__variable_renaming,0.727262,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0463,without_comments__dead_code,0.726936,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0463,without_comments__encryption,0.747513,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0463,variable_renaming__dead_code,0.825004,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0463,variable_renaming__encryption,0.874137,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0463,dead_code__encryption,0.833181,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0464,original_description__with_comments,0.2,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0464,original_description__without_comments,0.4,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0464,original_description__variable_renaming,0.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0464,original_description__dead_code,0.0,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0464,original_description__encryption,0.1,llm_eval
java906,gpt5,GPT-5-nano,mbpp_0464,with_comments__without_comments,0.668131,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0464,with_comments__variable_renaming,0.823143,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0464,with_comments__dead_code,0.596325,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0464,with_comments__encryption,0.811086,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0464,without_comments__variable_renaming,0.581278,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0464,without_comments__dead_code,0.597355,st_pairwise
java906,gpt5,GPT-5-nano,mbpp_0464,without_comments__encryption,0.531169,st_pairwise
