pair_id,dataset,dataset_raw,model_key,model,problem_id,category,variant_ok,variant_fail,score_ok,score_fail,desc_ok,desc_fail,reference_gt
java656|java906|gpt5|mbpp_0930|Structural_Fragility,java656,java906,gpt5,GPT-5-nano,mbpp_0930,Structural_Fragility,renaming,dead_code,0.700000,0.300000,"Determines whether an input string contains the pattern ""a"" followed by zero or more ""b""s (effectively the letter 'a') using a regular expression; if found it returns ""Found a match!"", otherwise ""Not matched!"". The class also contains an unused, effectively no-op constructor with an undeclared local variable.","RegexMatcher.textMatch checks whether the input string contains a substring matching the pattern ""ab*?"" (an 'a' optionally followed by any number of 'b's). If a match exists, it returns ""Found a match!""; otherwise it returns ""Not matched!"". The private I method simply converts the 1/0 result from the match into a boolean.",Write a function that matches a string that has an a followed by zero or more b's by using regex.
java656|java906|gpt5|mbpp_0954|Structural_Fragility,java656,java906,gpt5,GPT-5-nano,mbpp_0954,Structural_Fragility,renaming,dead_code,0.800000,0.400000,"The code defines a class ProfitCalculator with a mostly no-op constructor. It exposes a static method profitAmount(int a, int b) that returns a - b as an Integer only when a > b; otherwise it returns null. This effectively computes a ""profit"" amount only if the first value exceeds the second, using a nullable Integer return type. The code is obfuscated/decompiled, hence the odd variable names.",ProfitCalculator – Main goal: compute the profit amount as the difference between two integers when the first is greater than the second; otherwise return null. It uses a private helper method I to check n > n2 and returns the difference as an Integer (boxing) or null.,Write a function that gives profit amount if the given amount has profit else return none.
java656|java906|gpt5|mbpp_0974|Structural_Fragility,java656,java906,gpt5,GPT-5-nano,mbpp_0974,Structural_Fragility,renaming,dead_code,1.000000,0.400000,"Title: Minimum Path Sum in a Triangle
Main goal: Compute the minimum path sum from the top to the bottom of a triangular list of lists, where from each element you can move to the element directly below or to the right on the next row. It uses a bottom-up dynamic programming approach: initialize a dp array with the bottom row, then iteratively update dp for each preceding row with dp[j] = grid[i][j] + min(dp[j], dp[j+1]); finally return dp[0].","Title: Minimum Path Sum in a Matrix (down or down-right)

Main goal: Compute the smallest possible sum along a path from the top-left to the bottom-right of a rectangular matrix (represented as List<List<Integer>>), where each move can go either down or diagonally down-right. It uses a bottom-up dynamic programming approach with a 1D array: initialize the array with the bottom row values, then for each upper row update dp[j] = value_at(i,j) + min(dp[j], dp[j+1]); finally return dp[0] as the minimal path sum. The helper methods I and l perform simple boundary checks.",Write a function to find the minimum total path sum in the given triangle.
java656|java906|gpt5|mbpp_0007|Semantic_Frontier,java656,java906,gpt5,GPT-5-nano,mbpp_0007,Semantic_Frontier,dead_code,encryption,1.000000,0.100000,"Title: RegexUtils.findCharLong - extract long words
Main goal: Return a list of all words with four or more characters from the input string.
What it does: Compiles the regex ""\\b\\w{4,}\\b"", iterates over all matches, collects each matched word into a list, and returns the list. Includes a small helper I(int) that converts an int to boolean. The code also contains no-op statements (decompilation artifacts).",Title: Obfuscated RegexMatcher (RegexUtils) - Main goal: Decode a hidden regex pattern at runtime (via base64 decoding and XOR with a key) and provide a method to find and return all substrings in an input string that match that pattern.,Write a function to find all words which are at least 4 characters long in a string by using regex.
java656|java906|gpt5|mbpp_0020|Semantic_Frontier,java656,java906,gpt5,GPT-5-nano,mbpp_0020,Semantic_Frontier,dead_code,encryption,1.000000,0.000000,"Title: WoodallChecker.isWoodall - Woodall-number property tester

Main goal: Given a long input l, determine whether it satisfies a specific Woodall-number–related condition. The method isWoodall behaves as follows: it immediately returns false for even numbers, returns true when l == 1, and for odd l > 1 it sets l to l+1 and then repeatedly, while l is even, halves l and increments a counter. If at any step the counter equals the halved value, it returns true; if the halving loop ends with l becoming odd, it returns false. Helper methods: l(int n) returns true only when n == 0 (used to interpret a comparator’s result), and I(long a, long b) is a three-way comparator (returns -1, 0, or 1).","Title: WoodallChecker – determines Woodall numbers

Main goal of the code:
- Provides a utility to check if a given long is a Woodall number (a number that can be written as n · 2^n for some integer n).

What it does (summary of functions):
- isWoodall(long llIllllllllllll): returns true if the input is a Woodall number, using a small precomputed boolean array l.
  - If the input is even, returns l[0].
  - If the input equals 1, returns l[1].
  - Otherwise, repeatedly divides the input by 2 while counting the divisions; if the count exactly matches the new value after divisions, returns l[1]; else returns l[0].
- I(): initializes the static boolean/int-like array l with two values (l[0] and l[1]) used as true/false. The exact values are obfuscated but effectively provide the two boolean results for true/false checks.

Notes:
- The code appears decompiled (comment mentions CFR 0.152) and uses obfuscated variable names.
- Overall, it implements a check for Woodall numbers, albeit with obfuscated constants for true/false.",Write a function to check if the given number is woodball or not.
java656|java906|gpt5|mbpp_0022|Semantic_Frontier,java656,java906,gpt5,GPT-5-nano,mbpp_0022,Semantic_Frontier,dead_code,encryption,1.000000,0.400000,"First Duplicate Finder in an Integer Array
Goal: Scan the array from left to right and return the first element that repeats (the earliest duplicate) using a HashSet; if no duplicates exist, return -1.","Title: Obfuscated First Duplicate Finder in Java

Main goal: Provide a method to find the first duplicate value in an int array by scanning with a HashSet; returns the first value that appears twice, otherwise -1. The code is heavily obfuscated: constants are computed in a static initializer (l[0] = 32, l[1] = -1); the scan starts at index 32, which may skip duplicates in the initial part of the array (a bug). The class has a trivial constructor and a static block that initializes the constants. The core function uses a HashSet to track seen values and returns the first repeated value encountered.",Write a function to find the first duplicate element in a given array of integers.
java656|java906|gpt5|mbpp_0027|Semantic_Frontier,java656,java906,gpt5,GPT-5-nano,mbpp_0027,Semantic_Frontier,dead_code,encryption,0.900000,0.000000,"Digit-stripping transformer: takes a List<String> and returns a new List<String> with all digits removed from each string (via replaceAll(""\\d"", """")); input is not modified.","<Summary_description>

- Title: Obfuscated runtime string replacer using Blowfish/MD5-based decryption

- Main goal: The code defines a small utility that processes a list of strings by replacing a specific, runtime-determined substring (I[0]) with another substring (I[1]). Both substrings are obtained at runtime through decryption of obfuscated literals. The class includes helper methods to decrypt strings and a static initializer that prepares the two replacement tokens.

- What the code does:
  - remove(List<String> l): Creates a new list and, for each input string, replaces all occurrences of I[0] with I[1] using replaceAll, returning the resulting list.
  - Il(): Initializes the I array with two decrypted strings, I[0] and I[1], which are the tokens used for replacement.
  - I(String a, String b): A decryption helper that decodes Base64 of the first argument and then XORs it with characters from the second argument to yield a plaintext string.
  - l(String a, String b): Another decryption helper that derives a Blowfish key from the MD5 digest of the second argument, decrypts the Base64-decoded first argument, and returns the plaintext.
  - ll(): Sets up small integer constants l[0]=0, l[1]=1, l[2]=2, used for array indexing in the other methods.
  - Static block: Calls ll() and Il() to initialize constants and the replacement tokens before any method is used.

- Overall: This is an intentionally obfuscated utility that, at runtime, computes two strings and applies a single replacement rule to a list of strings. The two strings are obtained through two different decryption schemes (one XOR-based, one Blowfish-based with an MD5-derived key).",Write a java function to remove all digits from array of strings.
java656|java906|gpt5|mbpp_0029|Semantic_Frontier,java656,java906,gpt5,GPT-5-nano,mbpp_0029,Semantic_Frontier,dead_code,encryption,1.000000,0.400000,"The code implements getOddOccurrence(int[] nArray, int n) which scans the first n elements of the array and returns the first value whose total number of occurrences among those n elements is odd; if no such value exists, it returns -1. It uses a nested loop to count occurrences of each candidate element (comparing values with a helper l), and a parity check (Il) to determine odd counts.","Title: Odd Occurrence Element Finder

Main goal: The code provides a method getOddOccurrence that, given two int arrays A and B and a length limit n, returns the first element B[i] that occurs an odd number of times in A[0..n-1]. It counts how many times B[i] appears in A by a nested loop; if the count is odd, it returns B[i]. If no such element exists, it returns -1. The class also initializes a small constant array l to [0, 2, -1] and includes decompiler-obfuscated boilerplate.",Write a java function to find the element occurring odd number of times.
java656|java906|gpt5|mbpp_0034|Semantic_Frontier,java656,java906,gpt5,GPT-5-nano,mbpp_0034,Semantic_Frontier,dead_code,encryption,1.000000,0.200000,"Title: Binary search to find a single missing number in 1..n
Main goal: Given a sorted array of length n-1 containing all integers from 1 to n except one missing, the code uses binary search to locate and return that missing number. It checks at mid whether the value equals its expected position (mid+1) and whether the previous element matches its expected value; if so, the missing number is mid+1. Otherwise it narrows the search to the left or right half. If no missing number is found, it returns -1. The helper methods implement simple equality/inequality/comparison used during the search.","Title: Binary-search-based missing-number finder
Main goal: Locate and return a missing integer in a sequence by performing a binary search over a defined range using two parallel arrays (one for expected values, one for actual), returning the missing value or -1 if none is found. The class initializes a small constant array [16, 1, 2, -1] and uses it to guide the search in findMissing.",Write a java function to find the missing number in a sorted array.
java656|java906|gpt5|mbpp_0038|Semantic_Frontier,java656,java906,gpt5,GPT-5-nano,mbpp_0038,Semantic_Frontier,dead_code,encryption,1.000000,0.400000,"Title: divEvenOdd — ratio of first even to first odd

Main goal: Return the quotient of the first even number found in the input list by the first odd number found in the list (as a double). It scans twice: first to capture the first even (n2), then to capture the first odd (n3), and finally returns (double)n2 / (double)n3. If either is missing, both n2/n3 stay -1 (a decompiler artifact), which can yield unusual results (e.g., 1.0 if neither is found). The helper methods I and l are simply obfuscated parity checks.","Title: Obfuscated first-odd-over-first-even ratio from a list

Main goal: From a list of integers, identify the first even number (divisible by 2) and the first non-even number (not divisible by 2), then return the quotient of the first non-even divided by the first even as a double. The code uses a small static array initialized to hold constants (-1 and 2) via a static block and contains decompiler-artifact variables and a no-op constructor. Edge cases (missing an even or an odd, or division by zero) can affect the result.",Write a function to find the division of first even and odd number of a given array.
java656|java906|gpt5|mbpp_0039|Semantic_Frontier,java656,java906,gpt5,GPT-5-nano,mbpp_0039,Semantic_Frontier,dead_code,encryption,1.000000,0.400000,"Reorganizes an input string so that no two adjacent characters are the same by counting character frequencies and repeatedly selecting the two most frequent characters (via a priority queue) to build the result; if impossible (a character occurs more than (n+1)/2 times), returns an empty string; uses an inner Node to store a character and its remaining count.","<Summary_description>
Title: Reorganize String Using a Max-Heap with Obfuscated Helper

Main goal: Given a string, rearrange its characters so that no two identical characters are adjacent by repeatedly taking the two most frequent characters from a max-heap (priority queue) and appending them to the result; if rearrangement is impossible, return a sentinel string produced by a small obfuscated Base64/XOR helper. The code includes an inner Node class for character-count pairs and a tiny mechanism to generate the sentinel string.",Write a function to check if the letters of a given string can be rearranged so that two characters that are adjacent to each other are different.
java656|java906|gpt5|mbpp_0043|Semantic_Frontier,java656,java906,gpt5,GPT-5-nano,mbpp_0043,Semantic_Frontier,dead_code,encryption,0.600000,0.000000,"Title: TextMatcher
Main goal: Check if an input string matches the regex ""^[a-z]+_[a-z]+$"" (lowercase words separated by an underscore) and return ""Found a match!"" if it does, otherwise ""Not matched!"". It uses a helper to convert the regex result to a boolean.","<Summary_description>
Title: Obfuscated TextMatcher with runtime string decryption

Main goal: A lightweight utility that decrypts embedded strings at runtime to obtain a regex and two result labels, then checks an input against that regex and returns one of the two labels depending on whether the input matches.

Key points:
- The class initializes two arrays (I and l) through decryption methods, effectively storing an obfuscated regex and two output strings.
- I(String, String) decrypts data using Blowfish with a key derived from MD5(input) and returns a Base64-decoded, Blowfish-decrypted string.
- l(String, String) similarly decrypts data using DES with a key derived from MD5(input) and returns a Base64-decoded, DES-decrypted string.
- ll() and Il() populate the l and I arrays with constants and decrypted strings at class load time.
- textMatch(String) uses the first decrypted string in I as a regex pattern. If the input matches this pattern, it returns the second decrypted string (I[1]); otherwise it returns the third decrypted string (I[2]).

In short, the code hides a simple regex-based matcher that, after decryption, yields two possible outputs based on whether the input matches the regex. The exact strings are obfuscated and only revealed after runtime decryption.",Write a function to find sequences of lowercase letters joined with an underscore using regex.
java656|java906|gpt5|mbpp_0053|Semantic_Frontier,java656,java906,gpt5,GPT-5-nano,mbpp_0053,Semantic_Frontier,dead_code,encryption,0.900000,0.400000,"Main goal: Provide a simple check to see if a string's first and last characters are identical, returning ""Equal"" or ""Not Equal"".
How: StringUtils.checkEquality(String) compares string.charAt(0) with string.charAt(string.length() - 1) using a private helper I(int, int) that returns whether the two ints are equal.
Caveats: No null or empty string handling; may throw NullPointerException or StringIndexOutOfBoundsException.","Title: Obfuscated StringUtils with dual decryption and a simple selector
Main goal: At class load time, initialize two hidden strings by applying a Base64 decode with an XOR key and a DES-based decrypt (with a key derived from MD5), store them in a static array, and expose checkEquality(String) which returns one of the two strings depending on whether the input's first character equals its last character.",Write a java function to check whether the first and last characters of a given string are equal or not.
java656|java906|gpt5|mbpp_0074|Semantic_Frontier,java656,java906,gpt5,GPT-5-nano,mbpp_0074,Semantic_Frontier,dead_code,encryption,0.600000,0.300000,"Title: PatternChecker - Bijective Pattern Matching

Main goal: To determine if two string arrays of equal length form a bijective mapping between the pattern tokens (from the second array) and the words (from the first array), ensuring that each unique pattern maps to exactly one unique word and that the mapping is consistent across all positions.","Title: PatternChecker
Main goal: Determine whether two String arrays share the same pattern by verifying a bijection between their distinct values. The isSamePatterns method checks that the arrays have equal length, that the number of unique values in both arrays match, and that all occurrences of the same value in the second array correspond to the same value in the first array. It returns true if such a mapping exists, otherwise false.",Write a function to check whether it follows the sequence given in the patterns array.
java656|java906|gpt5|mbpp_0078|Semantic_Frontier,java656,java906,gpt5,GPT-5-nano,mbpp_0078,Semantic_Frontier,dead_code,encryption,1.000000,0.000000,"Title: Count numbers with odd set bits up to l
Main goal: Given a long l, compute how many integers x in [0, l] have an odd number of 1s in their binary representation.
How it works:
- If l is odd, return (l + 1) / 2.
- If l is even, let l2 = Long.bitCount(l) and l3 = l / 2; if the parity of l2 is odd, increment l3; return l3.
Helpers:
- l(int n) returns true if n != 0.
- I(long a, long b) is a three-way comparator returning -1, 0, or 1 to compare a and b.","Summary_description

Title: Solution.countWithOddSetBits

Main goal: to count how many numbers up to a given long have an odd number of set bits. The code suggests: if n is odd, return (n+1)/2; if n is even, compute Long.bitCount(n) and n/2, and increment the half if the bit count is odd. However, the implementation is broken (it uses a void variable and returns an uninitialized value), so it won’t compile and appears to be decompiled garbage.",Write a java function to find number of integers with odd number of set bits.
java656|java906|gpt5|mbpp_0101|Semantic_Frontier,java656,java906,gpt5,GPT-5-nano,mbpp_0101,Semantic_Frontier,dead_code,encryption,0.700000,0.100000,"Title: KthElementFinder - bubble-sort-based kth smallest element retrieval

Main goal: Compute the k-th smallest element in the first n elements of an integer array by performing a bubble-sort-like process and returning the element at index k-1 after sorting.

Summary of the functions:
- kthElement(int[] nArray, int n, int n2): Repeatedly performs bubble-sort passes on the first n elements of the array. After these passes, it returns the element at position n2 - 1, i.e., the k-th smallest value (1-based k) among the first n elements. The inner loop swaps adjacent elements when the left one is larger than the right one, effectively bubbling the largest element to the end of the current unsorted portion. The outer loop repeats this for n passes to fully sort the first n elements.
- I(int n, int n2): returns true if n < n2.
- l(int n, int n2): returns true if n > n2.

Notes:
- There are obfuscated/decompiler artifacts (e.g., useless """" .length() calls and always-true continue statements) that do not affect the core logic; they are effectively no-ops.","Title: KthElementFinder: Purpose and Behavior

<Summary_description>The code defines a class KthElementFinder with a static method kthElement that bubble-sorts the first k elements of the provided array and returns the element at index k-1 of that sorted prefix (i.e., the k-th smallest among the first k elements). A static initializer sets up two internal constants (0 and 1) used by the algorithm. The method mutates the input array by reordering the first k elements and then returns the k-th value from that sorted portion. The code appears obfuscated/decompiled, with some artifacts and unused variables.",Write a function to find the kth element in the given array.
java656|java906|gpt5|mbpp_0110|Semantic_Frontier,java656,java906,gpt5,GPT-5-nano,mbpp_0110,Semantic_Frontier,dead_code,encryption,1.000000,0.400000,"Summary_description
Title: RangeExtractor - Missing Range Extraction

Main goal: The extractMissing method takes a list of existing ranges (each int[] as [start, end]) and two bounds n and n2, and returns a list of missing ranges within [n, n2]. As it iterates the input, whenever it finds a gap between the current position n and the start of the next range, it records that gap as [n, nextStart] and then advances n to the end of that range. If there is still a gap before n2, it records [n, n2] as well. The class uses small helper methods for simple comparisons (Il: n < n2, l: n > n2, I: n != 0) and contains several obfuscated/no-op constructs typical of decompiled code.","Title: RangeExtractor - Missing range extraction

Main goal: A small utility that, given a list of encoded range records, builds a list of missing contiguous ranges between a provided start and end bound. It uses a static index hook l = {4, 2, 1} to access elements of each input int[] (specifically element 4 for a threshold and element 1 for an end value). The extractMissing method iterates the input list, and whenever a record’s 5th element (record[4]) is greater than the current value, it emits a pair [current, record[4]] and then updates current to record[1]. If the updated current is still below the upper bound, it emits another pair [current, upperBound]. The result is a List<int[]> of 2-element arrays representing the missing intervals.",Write a function to extract the ranges that are missing from the given array with the given start range and end range values.
java656|java906|gpt5|mbpp_0121|Semantic_Frontier,java656,java906,gpt5,GPT-5-nano,mbpp_0121,Semantic_Frontier,dead_code,encryption,0.800000,0.000000,"Title: Recursive triplet-sum checker
Main goal: Determine whether there exists a combination of exactly three elements from the first n elements of nArray that sums to n2, using a backtracking recursion (include current element and subtract its value from the target, or skip it), with base cases recognizing a successful triplet or pruning conditions.","<Summary_description>

Title: Obfuscated Recursive Triplet Validator (always-true)

Main goal: The code defines an obfuscated recursive function checkTriplet that appears to test a triplet/subset condition, but due to how constants are set and how base cases are written, it always yields a nonzero result (i.e., effectively always returns true) regardless of input.

What it does:
- Initializes a small constant array l with values [3, 1, 80] via a convoluted bitwise expression.
- Exposes a static method checkTriplet(int[] arr, int a, int b, int c) that recurses by decreasing a and modifying b, c, and another accumulator, trying two branches.
- Base cases return nonzero constants (1 or 80), which are nonzero booleans in the decompiled code, and the final ternary expression also resolves to a nonzero value, so the method always returns true.
- The class includes a dummy constructor and a static initializer that runs the obfuscated setup.

In short, the code is an intentionally obfuscated, recursive structure that, in effect, always returns true for checkTriplet, regardless of the provided arguments. The actual intended logical meaning (e.g., a genuine triplet/subset check) is hidden by the decompilation/obfuscation.",Write a function to find the triplet with sum of the given array
java656|java906|gpt5|mbpp_0128|Semantic_Frontier,java656,java906,gpt5,GPT-5-nano,mbpp_0128,Semantic_Frontier,dead_code,encryption,0.600000,0.400000,"Title: WordFilter.longWords - filter words longer than a given length
Main goal: Given a threshold n and an input string, split the string into words by spaces and return a list containing only the words whose length is greater than n.","Title: WordFilter - Decrypts a delimiter and filters long words

Main goal: Provide a small utility that decrypts a stored delimiter using Blowfish with an MD5-derived key, splits an input string by that delimiter, and returns the words whose length exceeds a given threshold.",Write a function to shortlist words that are longer than n from a given array of words.
java656|java906|gpt5|mbpp_0148|Semantic_Frontier,java656,java906,gpt5,GPT-5-nano,mbpp_0148,Semantic_Frontier,dead_code,encryption,1.000000,0.400000,"Title: Digit-Sum Decomposition Utilities
Main goal: Provide methods to sum digits of a nonnegative long (sumDigitsSingle), find the largest all-9s number not exceeding a given value (closest), and compute the maximal possible sum of digits when splitting a number into two nonnegative addends by using the all-9s component (sumDigitsTwoParts). Private helpers implement simple sign/comparison logic used to drive the loops.","Title: Digit Sum Utilities with 9s Split

Main goal: Provide a set of static methods to manipulate and analyze digits of a 64-bit integer:
- sumDigitsSingle: compute the sum of decimal digits of a number.
- closest: find the largest number consisting solely of 9s (9, 99, 999, ...) that is <= the input.
- sumDigitsTwoParts: (intended to) sum the digits of two parts obtained by splitting the input into the 9s-number (from closest) and the remaining remainder, then adding their digit sums.

Note: The decompiled code contains artifacts (e.g., void declarations and possibly uninitialized variables) that would prevent compilation; the description reflects the intended logic behind the methods.",Write a function to divide a number into two parts such that the sum of digits is maximum.
java656|java906|gpt5|mbpp_0159|Semantic_Frontier,java656,java906,gpt5,GPT-5-nano,mbpp_0159,Semantic_Frontier,dead_code,encryption,1.000000,0.200000,"- Title: SeasonFinder.monthSeason
- Main goal: Given a month name and a day, determine the season (winter, spring, summer, autumn).
- How it works: 
  - It first assigns a season based on the month alone (Jan/Feb/Mar → winter; Apr/May/Jun → spring; Jul/Aug/Sep → summer; Oct/Nov/Dec → autumn).
  - It then refines this result using day thresholds to align with common season boundaries: March > 19 (Mar 20+) → spring; June > 20 (Jun 21+) → summer; September > 21 (Sep 22+) → autumn; December > 20 (Dec 21+) → winter.
- Notes: The code uses obfuscated helper methods (I, l, Il) to implement boolean checks and contains several no-op lines typical of decompiled code.","SeasonFinder: Obfuscated season-mapping utility
Goal: Decode embedded, obfuscated month/season strings using MD5-derived DES and Blowfish decoders, populate a mapping, and return a season label for a given month and day value by comparing against the decrypted month names and applying range-based overrides.",Write a function to print the season for the given month and day.
java656|java906|gpt5|mbpp_0165|Semantic_Frontier,java656,java906,gpt5,GPT-5-nano,mbpp_0165,Semantic_Frontier,dead_code,encryption,1.000000,0.000000,"Title: CharacterPositionCounter: Count letters that match their alphabet index

Main goal: Given a string, count how many positions i (0-based) contain a letter (A-Z or a-z) whose alphabet index (A/a -> 0, B/b -> 1, ..., Z/z -> 25) equals i. Other characters do not contribute.","CharacterPositionCounter: Obfuscated position-based character counter
Goal: Provide a method to count how many characters in a given string satisfy a specific relation between the character value and its index (i.e., for positions i starting at a computed offset l[0], increment the count when the character at i equals i + l[1] or i + l[2]), with the three comparison constants initialized in a static block. The code uses a static int[] l to store these constants and a static method countCharPosition to perform the count.",Write a java function to count characters at same position in a given string (lower and uppercase characters) as in english alphabet.
java656|java906|gpt5|mbpp_0166|Semantic_Frontier,java656,java906,gpt5,GPT-5-nano,mbpp_0166,Semantic_Frontier,dead_code,encryption,1.000000,0.400000,"Title: Count pairs of array elements with the same parity
Main goal: Given an int array and its length, the code computes how many pairs (i, j) with i < j have elements that share the same parity (both even or both odd). It uses a brute-force double loop to examine every pair and increments the counter when (a[i] ^ a[j]) % 2 == 0, which is equivalent to a[i] and a[j] having the same least-significant bit. Helper methods implement simple comparisons used in the condition.","Title: Parity-based pair counter between two arrays.
Main goal: Count the number of pairs (i, j) with i < j (up to a given length) such that (A[i] XOR B[j]) is even (i.e., A[i] and B[j] have the same parity). It uses a static array l = [0, 1, 2] for indexing and checks divisibility by 2, returning the count.",Write a java function to count the pairs with xor as an even number.
java656|java906|gpt5|mbpp_0173|Semantic_Frontier,java656,java906,gpt5,GPT-5-nano,mbpp_0173,Semantic_Frontier,dead_code,encryption,0.900000,0.400000,"Title: RemoveSplChar
Main goal: Provide a utility that removes all non-alphanumeric characters from a string (leaving only letters and digits). It returns null if the input is null.","Title: RemoveSplChar – runtime-obfuscated string sanitizer
Main goal: Decrypt two hidden strings at runtime (a regex pattern and its replacement) using Blowfish/DES with MD5-derived keys, store them, and apply a regex replacement to remove or replace certain characters from an input string.",Write a function to remove everything except alphanumeric characters from a string.
java656|java906|gpt5|mbpp_0192|Semantic_Frontier,java656,java906,gpt5,GPT-5-nano,mbpp_0192,Semantic_Frontier,dead_code,encryption,1.000000,0.000000,"Response:
Title: StringChecker.checkString
Main goal: Check if a string contains at least one letter and at least one digit; return true if both are present, otherwise false.","Title: Obfuscated StringChecker with an always-true checkString

Main goal: The code defines a StringChecker class with a static method checkString that appears to validate a string by scanning for letters and digits, but due to how it uses internal flags and constants (96 and 1), the final result is always true for any non-null input. The static initializer and a tiny array l serve only to complicate the logic; effectively the method reports success regardless of the input (except for null).",Write a java function to check whether a string has atleast one letter and one number.
java656|java906|gpt5|mbpp_0217|Semantic_Frontier,java656,java906,gpt5,GPT-5-nano,mbpp_0217,Semantic_Frontier,dead_code,encryption,1.000000,0.100000,"Title: First Repeated Character Finder
Main goal: Iterate through the input string from left to right, keeping a set of already-seen characters. Return the first character that has already appeared; if no repetition exists, return the null character. The code includes some decompiler-generated no-op statements and two trivial helper methods (I and l) used for simple comparisons.","Title: Obfuscated first-repeated-character finder from a fixed starting index (72)

Main goal: The class Solution provides a method firstRepeatedChar that scans an input string starting from index 72 (a constant computed via a static initializer). It uses a HashSet to track seen characters and returns the first character that repeats after index 72. If no repetition is found from that position, it returns 72. The constant 72 is computed with a bitwise expression in a static method and stored in a one-element array l[0], which is also used as the default return value. The code is intentionally obfuscated by using meaningless variable names.",Write a java function to find the first repeated character in a given string.
java656|java906|gpt5|mbpp_0220|Semantic_Frontier,java656,java906,gpt5,GPT-5-nano,mbpp_0220,Semantic_Frontier,dead_code,encryption,0.900000,0.400000,"Title: Utils.replaceMaxSpecialchar – limited replacement of separators with colons

Main goal: Given a string and a limit n, replace up to n occurrences of spaces, commas, or dots (matched by the regex [ ,\.]) with a colon "":"" and return the resulting string. If n is 0 or fewer, or there are fewer than n matches, all matching characters are replaced. The class also includes simple helper methods l and I used to perform the numeric checks in the loop.","Title: Utils — Runtime string obfuscation and controlled replacement

Main goal: A small utility class that initializes two obfuscated strings at load time and exposes a method to perform a limited, regex-based replacement on input text. It uses two decoding schemes (a simple XOR-based deobfuscation for one string and Blowfish decryption for the other) to obtain the actual pattern and replacement values, which are then used by replaceMaxSpecialchar to substitute matches up to a specified limit. The class is structured as a static utility with a static initializer that prepares the constants.","Write a function to replace maximum n occurrences of spaces, commas, or dots with a colon."
java656|java906|gpt5|mbpp_0229|Semantic_Frontier,java656,java906,gpt5,GPT-5-nano,mbpp_0229,Semantic_Frontier,dead_code,encryption,0.600000,0.200000,"Title: In-place stable reordering of negatives to the front

Main goal: Reorder the input array so that all negative numbers appear at the beginning, preserving their original relative order, and return the same array (no new array created). It uses a two-pointer approach: n3 scans the array, and n2 tracks the next position to place a negative. When a[n3] is negative, it swaps with a[n2] and increments n2.

Key behavior:
- reArrangeArray(nArray, n): iterates index n3 from 0 to n-1; whenever a negative value is found, it moves that element to the front region (at index n2) by swapping with a[n2] and increments n2.
- This results in all negative numbers moved to the left side while preserving their original order.
- The include helper methods I and l implement simple comparisons (n < n2 and n < 0).

Note: The code contains decompiler artifacts (dead/no-op lines) that do not affect the actual logic.","Title: Obfuscated rearrange routine that attempts to partition an array
Main goal: Initialize a start index (96) and provide reArrangeArray to scan from that index up to a given length, swapping elements where another (external) array indicates a negative value, effectively moving negatives toward the front of the range. However, the method returns an uninitialized array (null) due to nArray never being assigned, so no actual result is produced. The static initializer computes the 96 threshold, and the code relies on an undefined IIIllllllllllll array. The constructor also contains an unused local variable.",Write a function to re-arrange the elements of the given array so that all negative elements appear before positive ones.
java656|java906|gpt5|mbpp_0241|Semantic_Frontier,java656,java906,gpt5,GPT-5-nano,mbpp_0241,Semantic_Frontier,dead_code,encryption,0.900000,0.400000,"Title: Array3DGenerator

Main goal: Allocate a 3D String array with dimensions n3 x n2 x n and populate every element with the string ""*"", then return the filled array. It uses a helper method I(int, int) to test index bounds during nested looping.","Title: Array3DGenerator - Obfuscated 3D String Array Generator
Main goal: Build and return a 3D array of strings whose entries are all set to a single value that is decrypted at runtime by a DES decryption routine (the key is derived from the MD5 of a provided string). The code uses obfuscated constants and a helper method to decrypt an embedded string that populates the array with that value.",Write a function to generate a 3d array having each element as '*'.
java656|java906|gpt5|mbpp_0283|Semantic_Frontier,java656,java906,gpt5,GPT-5-nano,mbpp_0283,Semantic_Frontier,dead_code,encryption,1.000000,0.000000,"Title: Digit-Frequency Validator  
Main goal: Determine if a given integer n satisfies the constraint that no digit appears more times than its own value (i.e., for digit d, the count of d in n must be at most d; note that 0 cannot appear at all since its limit is 0). The validate(n) method iterates digits 0–9, counts occurrences of each digit in n, and returns true if all counts respect the limits, otherwise false. The helper methods Il, I, ll, and l are simple, obfuscated helpers for equality, less-than, greater-than, and non-zero checks used by the logic.","Title: Obfuscated Validator with effectively no-op validation
Main goal: Define a Validator class that initializes three internal constants (64, 10, 1) and provides a validate(int) method that appears to perform a digit-based check, but due to the constants the outer loop never executes, causing the method to always return the constant l[2] (interpreted as true). The constructor is a no-op. Overall, it’s an obfuscated/decompiled placeholder rather than a real validation routine.",Write a java function to check whether the frequency of each digit is less than or equal to the digit itself.
